AgentID;AgentName;Team;Personality;Openness;Conscientiousness;Extraversion;Agreeableness;Neuroticism;Stability;PrevMood_P;PrevMood_A;PrevMood_D;EventID;Emotion;EmotionIntensity;NewMood_P;NewMood_A;NewMood_D;Action;Time
23;NPC_23;Red;Obsessive_Compulsive;0,375;0,674;0,585;0,379;0,513;0,487;0,000;0,000;0,000;teamScores;Gratification;1,000;0,147;0,074;0,108;Chant;2,018
24;NPC_24;Red;Independent;0,779;0,590;0,248;0,080;0,058;0,942;0,000;0,000;0,000;teamScores;Gratification;1,000;0,083;0,023;0,062;Celebrate;2,018
25;NPC_25;Blue;Laissez_faire;0,428;0,223;0,380;0,378;0,708;0,292;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,065;-0,065;-0,115;WatchCalmly;2,018
26;NPC_26;Red;Dependent;0,184;0,132;0,211;0,356;0,935;0,065;0,000;0,000;0,000;teamScores;Gratification;1,000;0,176;0,133;0,109;Chant;2,018
27;NPC_27;Blue;Independent;0,180;0,239;0,146;0,042;0,589;0,411;0,000;0,000;0,000;enemyScores;Distress;1,000;-0,061;-0,061;-0,081;WatchCalmly;2,018
28;NPC_28;Blue;Accommodating;0,282;0,005;0,371;0,237;0,098;0,902;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,009;-0,016;-0,030;WatchCalmly;2,018
29;NPC_29;Blue;Avoidant;0,762;0,794;0,604;0,517;0,500;0,500;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,005;0,008;-0,028;Boo;2,018
30;NPC_30;Blue;Laissez_faire;0,630;0,353;0,479;0,530;0,392;0,608;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,004;0,002;-0,035;WatchCalmly;2,018
31;NPC_31;Blue;Obsessive_Compulsive;0,110;0,764;0,482;0,731;0,681;0,319;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,040;-0,051;-0,122;WatchCalmly;2,018
32;NPC_32;Red;Independent;0,058;0,474;0,253;0,043;0,490;0,510;0,000;0,000;0,000;teamScores;Gratification;1,000;0,122;0,060;0,086;Chant;2,018
33;NPC_33;Blue;Obsessive_Compulsive;0,140;0,600;0,469;0,482;0,483;0,517;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,008;0,006;-0,047;Boo;2,018
34;NPC_34;Blue;Dependent;0,808;0,432;0,471;0,839;0,919;0,081;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,047;-0,036;-0,130;WatchCalmly;2,018
35;NPC_35;Blue;Independent;0,402;0,223;0,288;0,050;0,572;0,428;0,000;0,000;0,000;enemyScores;Distress;1,000;-0,057;-0,061;-0,066;WatchCalmly;2,018
36;NPC_36;Red;Avoidant;0,492;0,962;0,424;0,828;0,596;0,404;0,000;0,000;0,000;teamScores;Gratification;1,000;0,177;0,103;0,095;Chant;2,018
37;NPC_37;Blue;Independent;0,948;0,703;0,795;0,584;0,018;0,982;0,000;0,000;0,000;enemyScores;Disappointment;1,000;0,007;-0,010;-0,008;CalmSituation;2,018
38;NPC_38;Blue;Avoidant;0,599;0,878;0,606;0,743;0,531;0,469;0,000;0,000;0,000;enemyScores;Disappointment;1,000;0,006;0,019;-0,037;FormGroup;2,018
39;NPC_39;Red;Dependent;0,348;0,322;0,276;0,463;0,742;0,258;0,000;0,000;0,000;teamScores;Gratification;1,000;0,168;0,108;0,101;Chant;2,018
40;NPC_40;Blue;Laissez_faire;0,756;0,258;0,489;0,534;0,569;0,431;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,008;0,013;-0,038;Boo;2,018
41;NPC_41;Red;Obsessive_Compulsive;0,315;0,620;0,576;0,468;0,543;0,457;0,000;0,000;0,000;teamScores;Gratification;1,000;0,154;0,082;0,107;Chant;2,018
42;NPC_42;Red;Laissez_faire;0,878;0,477;0,840;0,526;0,439;0,561;0,000;0,000;0,000;teamScores;Gratification;1,000;0,150;0,071;0,124;Celebrate;2,018
43;NPC_43;Blue;Accommodating;0,324;0,009;0,062;0,215;0,327;0,673;0,000;0,000;0,000;enemyScores;Distress;1,000;-0,037;-0,056;-0,070;WatchCalmly;2,018
44;NPC_44;Blue;Independent;0,180;0,377;0,270;0,148;0,584;0,416;0,000;0,000;0,000;enemyScores;Distress;1,000;-0,052;-0,057;-0,074;WatchCalmly;2,018
45;NPC_45;Blue;Obsessive_Compulsive;0,435;0,751;0,446;0,554;0,505;0,495;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,006;0,010;-0,045;Boo;2,018
46;NPC_46;Blue;Dependent;0,221;0,167;0,172;0,351;0,883;0,117;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,085;-0,061;-0,153;WatchCalmly;2,018
47;NPC_47;Blue;Obsessive_Compulsive;0,258;0,596;0,263;0,497;0,591;0,409;0,000;0,000;0,000;enemyScores;Distress;1,000;-0,033;-0,043;-0,083;WatchCalmly;2,018
48;NPC_48;Red;Obsessive_Compulsive;0,039;0,599;0,429;0,050;0,646;0,354;0,000;0,000;0,000;teamScores;Gratification;1,000;0,138;0,078;0,111;Chant;2,018
49;NPC_49;Red;Obsessive_Compulsive;0,636;0,996;0,949;0,903;0,343;0,657;0,000;0,000;0,000;teamScores;Gratification;1,000;0,151;0,072;0,108;Celebrate;2,018
50;NPC_50;Red;Independent;0,138;0,339;0,197;0,134;0,590;0,410;0,000;0,000;0,000;teamScores;Gratification;0,998;0,134;0,074;0,089;Chant;2,018
51;NPC_51;Blue;Obsessive_Compulsive;0,145;0,688;0,671;0,417;0,794;0,206;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,063;-0,061;-0,106;Boo;2,018
52;NPC_52;Red;Independent;0,353;0,446;0,421;0,173;0,454;0,546;0,000;0,000;0,000;teamScores;Gratification;1,000;0,128;0,060;0,097;Chant;2,018
53;NPC_53;Red;Obsessive_Compulsive;0,368;0,934;0,926;0,932;0,362;0,638;0,000;0,000;0,000;teamScores;Gratification;1,000;0,154;0,075;0,103;Chant;2,018
54;NPC_54;Red;Dependent;0,193;0,397;0,381;0,426;0,835;0,165;0,000;0,000;0,000;teamScores;Gratification;1,000;0,176;0,121;0,115;Chant;2,018
55;NPC_55;Red;Independent;0,185;0,197;0,489;0,027;0,477;0,523;0,000;0,000;0,000;teamScores;Gratification;1,000;0,123;0,058;0,104;Chant;2,018
56;NPC_56;Red;Obsessive_Compulsive;0,069;0,452;0,219;0,281;0,794;0,206;0,000;0,000;0,000;teamScores;Gratification;1,000;0,160;0,108;0,099;Chant;2,018
57;NPC_57;Red;Dependent;0,657;0,374;0,411;0,771;0,970;0,030;0,000;0,000;0,000;teamScores;Gratification;1,000;0,214;0,160;0,128;Chant;2,018
58;NPC_58;Blue;Obsessive_Compulsive;0,070;0,438;0,141;0,181;0,603;0,397;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,073;-0,074;-0,126;WatchCalmly;2,018
59;NPC_59;Red;Independent;0,292;0,452;0,561;0,235;0,392;0,608;0,000;0,000;0,000;teamScores;Gratification;1,000;0,127;0,056;0,098;Chant;2,018
60;NPC_60;Blue;Obsessive_Compulsive;0,220;0,547;0,480;0,435;0,517;0,483;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,012;0,006;-0,045;Boo;2,018
61;NPC_61;Red;Dependent;0,414;0,225;0,305;0,857;0,857;0,143;0,000;0,000;0,000;teamScores;Gratification;1,000;0,206;0,145;0,102;Chant;2,018
62;NPC_62;Blue;Independent;0,480;0,147;0,338;0,048;0,260;0,740;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,022;-0,018;-0,031;WatchCalmly;2,018
63;NPC_63;Blue;Accommodating;0,280;0,208;0,240;0,228;0,532;0,468;0,000;0,000;0,000;enemyScores;Distress;1,000;-0,045;-0,055;-0,074;WatchCalmly;2,018
64;NPC_64;Red;Accommodating;0,666;0,387;0,661;0,655;0,319;0,681;0,000;0,000;0,000;teamScores;Gratification;1,000;0,139;0,062;0,094;Celebrate;2,018
65;NPC_65;Blue;Avoidant;0,419;0,478;0,317;0,415;0,692;0,308;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,063;-0,064;-0,120;WatchCalmly;2,018
66;NPC_66;Blue;Obsessive_Compulsive;0,103;0,935;0,249;0,201;0,434;0,566;0,000;0,000;0,000;enemyScores;Distress;1,000;-0,041;-0,056;-0,069;WatchCalmly;2,018
67;NPC_67;Red;Independent;0,470;0,209;0,676;0,196;0,265;0,735;0,000;0,000;0,000;teamScores;Gratification;1,000;0,114;0,042;0,095;Celebrate;2,018
68;NPC_68;Red;Laissez_faire;0,931;0,004;0,573;0,199;0,214;0,786;0,000;0,000;0,000;teamScores;Gratification;1,000;0,107;0,038;0,091;Celebrate;2,018
69;NPC_69;Red;Obsessive_Compulsive;0,053;0,757;0,641;0,143;0,743;0,257;0,000;0,000;0,000;teamScores;Gratification;1,000;0,155;0,094;0,134;Chant;2,018
70;NPC_70;Red;Independent;0,764;0,792;0,760;0,476;0,176;0,824;0,000;0,000;0,000;teamScores;Gratification;1,000;0,116;0,042;0,090;Celebrate;2,018
71;NPC_71;Blue;Independent;0,013;0,166;0,242;0,001;0,090;0,910;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,018;-0,022;-0,035;WatchCalmly;2,018
72;NPC_72;Blue;Avoidant;0,440;0,707;0,494;0,692;0,660;0,340;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,041;-0,053;-0,111;WatchCalmly;2,018
73;NPC_73;Red;Obsessive_Compulsive;0,236;0,613;0,277;0,464;0,588;0,412;0,000;0,000;0,000;teamScores;Gratification;1,000;0,153;0,087;0,088;Chant;2,018
74;NPC_74;Blue;Laissez_faire;0,961;0,446;0,691;0,810;0,399;0,601;0,000;0,000;0,000;enemyScores;Disappointment;1,000;0,013;0,012;-0,023;FormGroup;2,018
75;NPC_75;Blue;Avoidant;0,632;0,793;0,423;0,279;0,894;0,106;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,085;-0,065;-0,119;Boo;2,018
76;NPC_76;Red;Independent;0,191;0,231;0,351;0,182;0,647;0,353;0,000;0,000;0,000;teamScores;Gratification;1,000;0,144;0,083;0,105;Chant;2,018
77;NPC_77;Red;Laissez_faire;0,712;0,181;0,553;0,619;0,599;0,401;0,000;0,000;0,000;teamScores;Gratification;1,000;0,168;0,095;0,115;Celebrate;2,018
78;NPC_78;Red;Avoidant;0,581;0,981;0,673;0,601;0,463;0,537;0,000;0,000;0,000;teamScores;Gratification;1,000;0,154;0,076;0,108;Celebrate;2,018
79;NPC_79;Red;Obsessive_Compulsive;0,308;0,647;0,614;0,497;0,471;0,529;0,000;0,000;0,000;teamScores;Gratification;1,000;0,149;0,074;0,103;Chant;2,018
80;NPC_80;Blue;Laissez_faire;0,453;0,161;0,219;0,389;0,771;0,229;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,072;-0,063;-0,134;WatchCalmly;2,018
81;NPC_81;Blue;Obsessive_Compulsive;0,001;0,817;0,444;0,009;0,775;0,225;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,092;-0,080;-0,115;Boo;2,018
82;NPC_82;Blue;Dependent;0,511;0,573;0,439;0,799;0,724;0,276;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,039;-0,046;-0,122;WatchCalmly;2,018
83;NPC_83;Red;Dependent;0,646;0,412;0,218;0,919;0,987;0,013;0,000;0,000;0,000;teamScores;Gratification;1,000;0,222;0,171;0,106;Chant;2,018
84;NPC_84;Blue;Dependent;0,765;0,420;0,785;0,892;0,602;0,398;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,021;-0,046;-0,083;WatchCalmly;2,018
85;NPC_85;Red;Accommodating;0,189;0,165;0,180;0,222;0,606;0,394;0,000;0,000;0,000;teamScores;Gratification;0,995;0,139;0,080;0,087;Chant;2,018
86;NPC_86;Red;Obsessive_Compulsive;0,174;0,411;0,191;0,230;0,605;0,395;0,000;0,000;0,000;teamScores;Gratification;0,997;0,140;0,080;0,088;Chant;2,018
87;NPC_87;Blue;Avoidant;0,195;0,371;0,354;0,348;0,916;0,084;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,084;-0,060;-0,140;Boo;2,018
88;NPC_88;Red;Accommodating;0,145;0,114;0,168;0,127;0,437;0,563;0,000;0,000;0,000;teamScores;Gratification;0,993;0,119;0,056;0,076;Chant;2,018
89;NPC_89;Red;Laissez_faire;0,878;0,134;0,878;0,330;0,413;0,587;0,000;0,000;0,000;teamScores;Gratification;1,000;0,138;0,061;0,127;Celebrate;2,018
90;NPC_90;Blue;Obsessive_Compulsive;0,047;0,992;0,385;0,311;0,324;0,676;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,013;-0,008;-0,043;Boo;2,018
91;NPC_91;Blue;Avoidant;0,391;0,753;0,221;0,634;0,885;0,115;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,065;-0,048;-0,154;WatchCalmly;2,018
92;NPC_92;Blue;Obsessive_Compulsive;0,110;0,827;0,454;0,115;0,553;0,447;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,031;-0,004;-0,042;Boo;2,018
93;NPC_93;Blue;Laissez_faire;0,841;0,506;0,533;0,784;0,300;0,700;0,000;0,000;0,000;enemyScores;Disappointment;1,000;0,010;0,005;-0,031;FormGroup;2,018
94;NPC_94;Blue;Independent;0,580;0,849;0,581;0,471;0,000;1,000;0,000;0,000;0,000;enemyScores;Disappointment;1,000;0,002;-0,013;-0,018;WatchCalmly;2,018
95;NPC_95;Blue;Obsessive_Compulsive;0,362;0,739;0,400;0,711;0,416;0,584;0,000;0,000;0,000;enemyScores;Disappointment;1,000;0,003;0,010;-0,049;WatchCalmly;2,018
96;NPC_96;Blue;Accommodating;0,800;0,257;0,499;0,769;0,041;0,959;0,000;0,000;0,000;enemyScores;Disappointment;1,000;0,010;-0,005;-0,024;WatchCalmly;2,018
97;NPC_97;Red;Obsessive_Compulsive;0,398;0,764;0,698;0,416;0,450;0,550;0,000;0,000;0,000;teamScores;Gratification;1,000;0,144;0,068;0,110;Chant;2,018
98;NPC_98;Red;Avoidant;0,298;0,417;0,349;0,327;0,940;0,060;0,000;0,000;0,000;teamScores;Gratification;1,000;0,178;0,132;0,126;Chant;2,018
99;NPC_99;Red;Obsessive_Compulsive;0,011;0,879;0,418;0,223;0,472;0,528;0,000;0,000;0,000;teamScores;Gratification;1,000;0,132;0,064;0,091;Chant;2,018
100;NPC_100;Blue;Obsessive_Compulsive;0,018;0,917;0,279;0,036;0,686;0,314;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,086;-0,080;-0,121;Boo;2,018
101;NPC_101;Blue;Dependent;0,657;0,546;0,616;0,891;0,604;0,396;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,025;-0,046;-0,098;WatchCalmly;2,018
102;NPC_102;Red;Accommodating;0,244;0,003;0,244;0,132;0,447;0,553;0,000;0,000;0,000;teamScores;Gratification;1,000;0,122;0,058;0,084;Chant;2,018
103;NPC_103;Red;Obsessive_Compulsive;0,046;0,542;0,318;0,055;0,816;0,184;0,000;0,000;0,000;teamScores;Gratification;1,000;0,149;0,100;0,116;Chant;2,018
104;NPC_104;Blue;Independent;0,662;0,508;0,604;0,505;0,104;0,896;0,000;0,000;0,000;enemyScores;Disappointment;1,000;0,002;-0,010;-0,019;WatchCalmly;2,018
105;NPC_105;Blue;Laissez_faire;0,473;0,156;0,272;0,215;0,634;0,366;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,071;-0,073;-0,112;WatchCalmly;2,018
106;NPC_106;Red;Obsessive_Compulsive;0,242;0,407;0,262;0,390;0,727;0,273;0,000;0,000;0,000;teamScores;Gratification;1,000;0,162;0,103;0,099;Chant;2,018
107;NPC_107;Blue;Independent;0,453;0,941;0,647;0,319;0,009;0,991;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,002;-0,016;-0,015;CalmSituation;2,018
108;NPC_108;Blue;Obsessive_Compulsive;0,340;0,595;0,528;0,585;0,606;0,394;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,044;-0,058;-0,103;WatchCalmly;2,018
109;NPC_109;Blue;Avoidant;0,293;0,735;0,448;0,362;0,801;0,199;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,072;-0,064;-0,120;Boo;2,018
110;NPC_110;Blue;Laissez_faire;0,945;0,261;0,489;0,935;0,340;0,660;0,000;0,000;0,000;enemyScores;Disappointment;1,000;0,016;0,012;-0,036;FormGroup;2,018
111;NPC_111;Red;Obsessive_Compulsive;0,125;0,418;0,391;0,236;0,861;0,139;0,000;0,000;0,000;teamScores;Gratification;1,000;0,166;0,116;0,122;Chant;2,018
112;NPC_112;Red;Dependent;0,587;0,546;0,659;0,697;0,635;0,365;0,000;0,000;0,000;teamScores;Gratification;1,000;0,178;0,103;0,121;Chant;2,018
113;NPC_113;Blue;Dependent;0,904;0,625;0,907;0,910;0,609;0,391;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,018;-0,045;-0,072;WatchCalmly;2,018
114;NPC_114;Red;Obsessive_Compulsive;0,033;0,580;0,502;0,111;0,591;0,409;0,000;0,000;0,000;teamScores;Gratification;1,000;0,138;0,074;0,110;Chant;2,018
115;NPC_115;Red;Dependent;0,414;0,628;0,626;0,758;0,748;0,252;0,000;0,000;0,000;teamScores;Gratification;1,000;0,194;0,122;0,123;Chant;2,018
116;NPC_116;Red;Accommodating;0,253;0,021;0,637;0,521;0,224;0,776;0,000;0,000;0,000;teamScores;Gratification;1,000;0,122;0,048;0,080;Chant;2,018
117;NPC_117;Blue;Dependent;0,372;0,356;0,355;0,394;0,775;0,225;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,070;-0,063;-0,125;WatchCalmly;2,018
118;NPC_118;Blue;Accommodating;0,532;0,363;0,671;0,637;0,113;0,887;0,000;0,000;0,000;enemyScores;Disappointment;1,000;0,007;-0,006;-0,020;WatchCalmly;2,018
119;NPC_119;Red;Dependent;0,227;0,208;0,366;0,527;0,942;0,058;0,000;0,000;0,000;teamScores;Gratification;1,000;0,192;0,143;0,119;Chant;2,018
120;NPC_120;Blue;Independent;0,310;0,300;0,484;0,297;0,473;0,527;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,017;-0,002;-0,038;Boo;2,018
121;NPC_121;Red;Laissez_faire;0,983;0,589;0,885;0,949;0,347;0,653;0,000;0,000;0,000;teamScores;Gratification;1,000;0,152;0,074;0,109;Celebrate;2,018
122;NPC_122;Blue;Avoidant;0,325;0,354;0,157;0,320;0,988;0,012;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,097;-0,059;-0,161;WatchCalmly;2,018
123;NPC_123;Red;Laissez_faire;0,996;0,484;0,959;0,788;0,332;0,668;0,000;0,000;0,000;teamScores;Gratification;1,000;0,150;0,067;0,115;Celebrate;2,018
124;NPC_124;Blue;Laissez_faire;0,431;0,024;0,228;0,311;0,934;0,066;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,091;-0,061;-0,146;Boo;2,018
125;NPC_125;Red;Accommodating;0,397;0,106;0,273;0,191;0,459;0,541;0,000;0,000;0,000;teamScores;Gratification;1,000;0,127;0,062;0,088;Celebrate;2,018
126;NPC_126;Blue;Dependent;0,343;0,211;0,497;0,593;0,837;0,163;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,058;-0,052;-0,125;WatchCalmly;2,018
127;NPC_127;Red;Obsessive_Compulsive;0,251;0,613;0,396;0,427;0,411;0,589;0,000;0,000;0,000;teamScores;Gratification;1,000;0,135;0,064;0,084;Chant;2,018
128;NPC_128;Red;Dependent;0,355;0,809;0,355;0,906;0,657;0,343;0,000;0,000;0,000;teamScores;Gratification;1,000;0,187;0,115;0,090;Chant;2,018
129;NPC_129;Blue;Obsessive_Compulsive;0,125;0,593;0,306;0,461;0,731;0,269;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,063;-0,061;-0,132;WatchCalmly;2,018
130;NPC_130;Red;Laissez_faire;0,601;0,386;0,534;0,482;0,450;0,550;0,000;0,000;0,000;teamScores;Gratification;1,000;0,144;0,071;0,101;Celebrate;2,018
131;NPC_131;Blue;Avoidant;0,719;0,837;0,688;0,585;0,543;0,457;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,001;0,013;-0,025;Boo;2,018
132;NPC_132;Red;Obsessive_Compulsive;0,248;0,844;0,817;0,741;0,615;0,385;0,000;0,000;0,000;teamScores;Gratification;1,000;0,182;0,102;0,123;Chant;2,018
133;NPC_133;Blue;Obsessive_Compulsive;0,072;0,573;0,248;0,240;0,717;0,283;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,077;-0,071;-0,131;Boo;2,018
134;NPC_134;Red;Laissez_faire;0,917;0,442;0,870;0,620;0,112;0,888;0,000;0,000;0,000;teamScores;Gratification;1,000;0,114;0,040;0,087;Celebrate;2,018
135;NPC_135;Blue;Dependent;0,599;0,677;0,576;0,731;0,591;0,409;0,000;0,000;0,000;enemyScores;Disappointment;1,000;0,004;0,023;-0,040;FormGroup;2,018
136;NPC_136;Red;Dependent;0,304;0,388;0,331;0,423;0,741;0,259;0,000;0,000;0,000;teamScores;Gratification;1,000;0,167;0,107;0,106;Chant;2,018
137;NPC_137;Red;Laissez_faire;0,872;0,161;0,822;0,375;0,205;0,795;0,000;0,000;0,000;teamScores;Gratification;1,000;0,116;0,042;0,099;Celebrate;2,018
138;NPC_138;Red;Independent;0,727;0,775;0,594;0,474;0,148;0,852;0,000;0,000;0,000;teamScores;Gratification;1,000;0,110;0,039;0,078;Celebrate;2,018
139;NPC_139;Blue;Avoidant;0,807;0,871;0,559;0,868;0,592;0,408;0,000;0,000;0,000;enemyScores;Disappointment;1,000;0,011;0,028;-0,041;FormGroup;2,018
140;NPC_140;Blue;Dependent;0,572;0,180;0,171;0,583;0,981;0,019;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,076;-0,045;-0,161;WatchCalmly;2,018
141;NPC_141;Red;Independent;0,655;0,100;0,293;0,046;0,182;0,818;0,000;0,000;0,000;teamScores;Gratification;1,000;0,095;0,031;0,073;Celebrate;2,018
142;NPC_142;Blue;Laissez_faire;0,940;0,469;0,898;0,620;0,246;0,754;0,000;0,000;0,000;enemyScores;Disappointment;1,000;0,009;-0,002;-0,005;FormGroup;2,018
143;NPC_143;Red;Dependent;0,362;0,545;0,310;0,559;0,700;0,300;0,000;0,000;0,000;teamScores;Gratification;1,000;0,170;0,106;0,099;Chant;2,018
144;NPC_144;Blue;Dependent;0,689;0,405;0,525;0,719;0,763;0,237;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,045;-0,048;-0,112;WatchCalmly;2,018
145;NPC_145;Red;Independent;0,185;0,380;0,342;0,160;0,089;0,911;0,000;0,000;0,000;teamScores;Gratification;1,000;0,090;0,027;0,060;Celebrate;2,018
146;NPC_146;Blue;Independent;0,580;0,637;0,590;0,516;0,169;0,831;0,000;0,000;0,000;enemyScores;Disappointment;1,000;0,002;-0,008;-0,023;WatchCalmly;2,018
