AgentID;AgentName;Team;Personality;Openness;Conscientiousness;Extraversion;Agreeableness;Neuroticism;Stability;PrevMood_P;PrevMood_A;PrevMood_D;EventID;Emotion;EmotionIntensity;NewMood_P;NewMood_A;NewMood_D;Action;Time
23;NPC_23;Red;Independent;0,438;0,130;0,430;0,023;0,432;0,568;0,000;0,000;0,000;teamScores;Gratification;1,000;0,118;0,053;0,100;Celebrate;3,737
24;NPC_24;Blue;Independent;0,519;0,567;0,315;0,044;0,180;0,820;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,020;-0,020;-0,029;WatchCalmly;3,737
25;NPC_25;Red;Dependent;0,448;0,073;0,347;0,454;0,996;0,004;0,000;0,000;0,000;teamScores;Gratification;1,000;0,191;0,148;0,129;Chant;3,737
26;NPC_26;Blue;Accommodating;0,142;0,084;0,374;0,354;0,540;0,460;0,000;0,000;0,000;enemyScores;Distress;1,000;-0,037;-0,050;-0,070;WatchCalmly;3,737
27;NPC_27;Red;Accommodating;0,333;0,264;0,352;0,297;0,574;0,426;0,000;0,000;0,000;teamScores;Gratification;1,000;0,144;0,079;0,099;Chant;3,737
28;NPC_28;Red;Independent;0,663;0,520;0,646;0,333;0,093;0,907;0,000;0,000;0,000;teamScores;Gratification;1,000;0,100;0,031;0,077;Celebrate;3,737
29;NPC_29;Blue;Accommodating;0,714;0,358;0,402;0,418;0,130;0,870;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,004;-0,011;-0,027;WatchCalmly;3,737
30;NPC_30;Blue;Avoidant;0,321;0,452;0,324;0,430;0,790;0,210;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,069;-0,061;-0,131;WatchCalmly;3,737
31;NPC_31;Blue;Independent;0,565;0,627;0,692;0,491;0,232;0,768;0,000;0,000;0,000;enemyScores;Disappointment;1,000;0,001;-0,006;-0,019;WatchCalmly;3,737
32;NPC_32;Red;Obsessive_Compulsive;0,433;0,886;0,555;0,626;0,122;0,878;0,000;0,000;0,000;teamScores;Gratification;1,000;0,112;0,041;0,068;Celebrate;3,737
33;NPC_33;Blue;Avoidant;0,439;0,512;0,253;0,409;0,863;0,137;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,078;-0,059;-0,140;WatchCalmly;3,737
34;NPC_34;Blue;Avoidant;0,669;0,704;0,538;0,465;0,547;0,453;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,010;0,009;-0,034;Boo;3,737
35;NPC_35;Blue;Laissez_faire;0,727;0,372;0,388;0,543;0,539;0,461;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,008;0,012;-0,045;Boo;3,737
36;NPC_36;Blue;Obsessive_Compulsive;0,181;0,400;0,383;0,359;0,674;0,326;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,064;-0,066;-0,117;WatchCalmly;3,737
37;NPC_37;Red;Dependent;0,337;0,235;0,036;0,353;0,979;0,021;0,000;0,000;0,000;teamScores;Gratification;0,971;0,171;0,136;0,096;Chant;3,737
38;NPC_38;Red;Obsessive_Compulsive;0,560;0,886;0,829;0,755;0,426;0,574;0,000;0,000;0,000;teamScores;Gratification;1,000;0,159;0,077;0,111;Celebrate;3,737
39;NPC_39;Red;Dependent;0,254;0,183;0,734;0,839;0,869;0,131;0,000;0,000;0,000;teamScores;Gratification;1,000;0,215;0,146;0,137;Chant;3,737
40;NPC_40;Red;Dependent;0,599;0,836;0,662;0,912;0,623;0,377;0,000;0,000;0,000;teamScores;Gratification;1,000;0,189;0,110;0,115;Chant;3,737
41;NPC_41;Red;Avoidant;0,275;0,436;0,414;0,428;0,874;0,126;0,000;0,000;0,000;teamScores;Gratification;1,000;0,181;0,127;0,123;Chant;3,737
42;NPC_42;Blue;Independent;0,381;0,548;0,408;0,301;0,154;0,846;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,008;-0,014;-0,030;WatchCalmly;3,737
43;NPC_43;Red;Dependent;0,676;0,742;0,526;0,846;0,608;0,392;0,000;0,000;0,000;teamScores;Gratification;1,000;0,181;0,105;0,107;Celebrate;3,737
44;NPC_44;Red;Accommodating;0,500;0,054;0,116;0,332;0,354;0,646;0,000;0,000;0,000;teamScores;Gratification;0,984;0,119;0,054;0,068;Celebrate;3,737
45;NPC_45;Blue;Laissez_faire;0,385;0,132;0,291;0,259;0,770;0,230;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,079;-0,069;-0,126;WatchCalmly;3,737
46;NPC_46;Red;Avoidant;0,530;0,717;0,373;0,128;0,933;0,067;0,000;0,000;0,000;teamScores;Gratification;1,000;0,164;0,121;0,140;Chant;3,737
47;NPC_47;Blue;Accommodating;0,784;0,523;0,676;0,663;0,194;0,806;0,000;0,000;0,000;enemyScores;Disappointment;1,000;0,008;-0,003;-0,019;FormGroup;3,737
48;NPC_48;Blue;Independent;0,635;0,206;0,452;0,047;0,110;0,890;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,015;-0,021;-0,019;WatchCalmly;3,737
49;NPC_49;Blue;Dependent;0,186;0,318;0,436;0,437;0,956;0,044;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,079;-0,054;-0,139;Boo;3,737
50;NPC_50;Blue;Laissez_faire;0,930;0,501;0,720;0,819;0,371;0,629;0,000;0,000;0,000;enemyScores;Disappointment;1,000;0,014;0,011;-0,021;FormGroup;3,737
51;NPC_51;Red;Dependent;0,924;0,397;0,541;0,957;0,688;0,312;0,000;0,000;0,000;teamScores;Gratification;1,000;0,198;0,122;0,117;Celebrate;3,737
52;NPC_52;Blue;Independent;0,580;0,548;0,662;0,105;0,012;0,988;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,008;-0,020;-0,010;WatchCalmly;3,737
53;NPC_53;Red;Laissez_faire;0,369;0,111;0,273;0,326;0,749;0,251;0,000;0,000;0,000;teamScores;Gratification;1,000;0,160;0,103;0,106;Chant;3,737
54;NPC_54;Red;Accommodating;0,723;0,427;0,787;0,533;0,048;0,952;0,000;0,000;0,000;teamScores;Gratification;1,000;0,102;0,032;0,076;Celebrate;3,737
55;NPC_55;Red;Obsessive_Compulsive;0,333;0,849;0,364;0,574;0,549;0,451;0,000;0,000;0,000;teamScores;Gratification;1,000;0,157;0,086;0,091;Chant;3,737
56;NPC_56;Blue;Obsessive_Compulsive;0,145;0,481;0,475;0,187;0,782;0,218;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,081;-0,072;-0,115;Boo;3,737
57;NPC_57;Red;Laissez_faire;0,371;0,109;0,298;0,360;0,743;0,257;0,000;0,000;0,000;teamScores;Gratification;1,000;0,162;0,104;0,107;Chant;3,737
58;NPC_58;Blue;Independent;0,429;0,470;0,526;0,174;0,302;0,698;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,016;-0,013;-0,026;Boo;3,737
59;NPC_59;Blue;Obsessive_Compulsive;0,008;0,456;0,382;0,097;0,551;0,449;0,000;0,000;0,000;enemyScores;Distress;1,000;-0,051;-0,059;-0,067;WatchCalmly;3,737
60;NPC_60;Blue;Obsessive_Compulsive;0,002;0,712;0,219;0,224;0,582;0,418;0,000;0,000;0,000;enemyScores;Distress;1,000;-0,049;-0,054;-0,084;Boo;3,737
61;NPC_61;Blue;Obsessive_Compulsive;0,351;0,973;0,473;0,797;0,333;0,667;0,000;0,000;0,000;enemyScores;Disappointment;1,000;0,009;0,008;-0,043;FormGroup;3,737
62;NPC_62;Red;Obsessive_Compulsive;0,212;0,668;0,532;0,489;0,739;0,261;0,000;0,000;0,000;teamScores;Gratification;1,000;0,175;0,109;0,118;Chant;3,737
63;NPC_63;Red;Avoidant;0,501;0,669;0,523;0,611;0,650;0,350;0,000;0,000;0,000;teamScores;Gratification;1,000;0,172;0,102;0,113;Chant;3,737
64;NPC_64;Red;Laissez_faire;0,792;0,480;0,704;0,638;0,476;0,524;0,000;0,000;0,000;teamScores;Gratification;1,000;0,158;0,080;0,115;Celebrate;3,737
65;NPC_65;Red;Accommodating;0,797;0,424;0,782;0,792;0,106;0,894;0,000;0,000;0,000;teamScores;Gratification;1,000;0,116;0,044;0,079;Celebrate;3,737
66;NPC_66;Blue;Laissez_faire;0,920;0,244;0,386;0,476;0,203;0,797;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,003;-0,008;-0,029;WatchCalmly;3,737
67;NPC_67;Red;Accommodating;0,939;0,240;0,960;0,441;0,019;0,981;0,000;0,000;0,000;teamScores;Gratification;1,000;0,097;0,028;0,083;Celebrate;3,737
68;NPC_68;Red;Laissez_faire;0,589;0,186;0,405;0,511;0,575;0,425;0,000;0,000;0,000;teamScores;Gratification;1,000;0,157;0,087;0,102;Celebrate;3,737
69;NPC_69;Blue;Avoidant;0,723;0,836;0,641;0,451;0,615;0,385;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,050;-0,064;-0,084;WatchCalmly;3,737
70;NPC_70;Red;Accommodating;0,586;0,052;0,810;0,095;0,032;0,968;0,000;0,000;0,000;teamScores;Gratification;1,000;0,087;0,021;0,080;Celebrate;3,737
71;NPC_71;Red;Accommodating;0,316;0,116;0,130;0,516;0,451;0,549;0,000;0,000;0,000;teamScores;Gratification;0,987;0,138;0,071;0,068;Chant;3,737
72;NPC_72;Red;Dependent;0,349;0,346;0,259;0,423;0,934;0,066;0,000;0,000;0,000;teamScores;Gratification;1,000;0,182;0,136;0,115;Chant;3,737
73;NPC_73;Blue;Independent;0,555;0,739;0,881;0,194;0,060;0,940;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,005;-0,018;-0,003;CalmSituation;3,737
74;NPC_74;Blue;Laissez_faire;0,682;0,346;0,524;0,425;0,625;0,375;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,054;-0,064;-0,094;WatchCalmly;3,737
75;NPC_75;Blue;Laissez_faire;0,678;0,078;0,661;0,524;0,648;0,352;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,047;-0,060;-0,088;WatchCalmly;3,737
76;NPC_76;Blue;Obsessive_Compulsive;0,432;0,944;0,805;0,822;0,270;0,730;0,000;0,000;0,000;enemyScores;Disappointment;1,000;0,015;0,005;-0,022;FormGroup;3,737
77;NPC_77;Red;Accommodating;0,175;0,042;0,259;0,110;0,635;0,365;0,000;0,000;0,000;teamScores;Gratification;1,000;0,137;0,079;0,098;Chant;3,737
78;NPC_78;Blue;Laissez_faire;0,993;0,540;0,578;0,983;0,344;0,656;0,000;0,000;0,000;enemyScores;Disappointment;1,000;0,019;0,014;-0,031;FormGroup;3,737
79;NPC_79;Blue;Avoidant;0,317;0,898;0,470;0,702;0,763;0,237;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,047;-0,049;-0,124;WatchCalmly;3,737
80;NPC_80;Red;Dependent;0,696;0,588;0,716;0,926;0,509;0,491;0,000;0,000;0,000;teamScores;Gratification;1,000;0,176;0,094;0,110;Celebrate;3,737
81;NPC_81;Blue;Dependent;0,565;0,352;0,381;0,580;0,694;0,306;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,052;-0,057;-0,117;WatchCalmly;3,737
82;NPC_82;Red;Dependent;0,486;0,547;0,336;0,741;0,693;0,307;0,000;0,000;0,000;teamScores;Gratification;1,000;0,181;0,113;0,098;Chant;3,737
83;NPC_83;Red;Laissez_faire;0,875;0,293;0,648;0,405;0,422;0,578;0,000;0,000;0,000;teamScores;Gratification;1,000;0,139;0,065;0,112;Celebrate;3,737
84;NPC_84;Red;Avoidant;0,226;0,356;0,297;0,247;0,855;0,145;0,000;0,000;0,000;teamScores;Gratification;1,000;0,164;0,115;0,115;Chant;3,737
85;NPC_85;Blue;Dependent;0,519;0,208;0,426;0,537;0,899;0,101;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,068;-0,052;-0,130;WatchCalmly;3,737
86;NPC_86;Blue;Independent;0,356;0,304;0,586;0,255;0,373;0,627;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,014;-0,008;-0,027;Boo;3,737
87;NPC_87;Red;Independent;0,484;0,499;0,576;0,401;0,295;0,705;0,000;0,000;0,000;teamScores;Gratification;1,000;0,124;0,051;0,089;Celebrate;3,737
88;NPC_88;Blue;Independent;0,189;0,071;0,113;0,036;0,609;0,391;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,082;-0,080;-0,123;WatchCalmly;3,737
89;NPC_89;Red;Avoidant;0,184;0,747;0,228;0,652;0,842;0,158;0,000;0,000;0,000;teamScores;Gratification;1,000;0,189;0,133;0,095;Chant;3,737
90;NPC_90;Red;Laissez_faire;0,488;0,089;0,123;0,141;0,513;0,487;0,000;0,000;0,000;teamScores;Gratification;0,986;0,125;0,064;0,084;Celebrate;3,737
91;NPC_91;Blue;Avoidant;0,667;0,997;0,877;0,739;0,481;0,519;0,000;0,000;0,000;enemyScores;Disappointment;1,000;0,011;0,015;-0,016;FormGroup;3,737
92;NPC_92;Blue;Avoidant;0,487;0,784;0,705;0,644;0,519;0,481;0,000;0,000;0,000;enemyScores;Disappointment;1,000;0,003;0,014;-0,029;FormGroup;3,737
93;NPC_93;Blue;Avoidant;0,171;0,456;0,286;0,298;0,943;0,057;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,091;-0,062;-0,148;Boo;3,737
94;NPC_94;Red;Obsessive_Compulsive;0,018;0,679;0,621;0,192;0,741;0,259;0,000;0,000;0,000;teamScores;Gratification;1,000;0,158;0,096;0,130;Chant;3,737
95;NPC_95;Blue;Independent;0,793;0,414;0,578;0,222;0,138;0,862;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,009;-0,016;-0,015;WatchCalmly;3,737
96;NPC_96;Red;Independent;0,303;0,374;0,305;0,173;0,564;0,436;0,000;0,000;0,000;teamScores;Gratification;1,000;0,136;0,073;0,097;Chant;3,737
97;NPC_97;Red;Laissez_faire;0,370;0,042;0,298;0,176;0,721;0,279;0,000;0,000;0,000;teamScores;Gratification;1,000;0,149;0,093;0,110;Chant;3,737
98;NPC_98;Red;Avoidant;0,221;0,484;0,348;0,402;0,779;0,221;0,000;0,000;0,000;teamScores;Gratification;1,000;0,169;0,111;0,109;Chant;3,737
99;NPC_99;Blue;Obsessive_Compulsive;0,229;0,976;0,487;0,913;0,578;0,422;0,000;0,000;0,000;enemyScores;Disappointment;1,000;0,013;0,029;-0,058;FormGroup;3,737
100;NPC_100;Blue;Accommodating;0,506;0,213;0,375;0,391;0,426;0,574;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,013;-0,001;-0,042;Boo;3,737
101;NPC_101;Blue;Avoidant;0,583;0,763;0,373;0,581;0,664;0,336;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,050;-0,057;-0,115;WatchCalmly;3,737
102;NPC_102;Red;Independent;0,564;0,532;0,451;0,313;0,368;0,632;0,000;0,000;0,000;teamScores;Gratification;1,000;0,126;0,056;0,092;Celebrate;3,737
103;NPC_103;Blue;Laissez_faire;0,397;0,249;0,314;0,355;0,717;0,283;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,069;-0,066;-0,121;WatchCalmly;3,737
104;NPC_104;Red;Avoidant;0,631;0,783;0,722;0,492;0,677;0,323;0,000;0,000;0,000;teamScores;Gratification;1,000;0,172;0,101;0,137;Celebrate;3,737
105;NPC_105;Red;Dependent;0,714;0,713;0,322;0,728;0,761;0,239;0,000;0,000;0,000;teamScores;Gratification;1,000;0,187;0,123;0,107;Celebrate;3,737
106;NPC_106;Blue;Obsessive_Compulsive;0,131;0,986;0,402;0,223;0,623;0,377;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,067;-0,073;-0,109;Boo;3,737
107;NPC_107;Blue;Laissez_faire;0,872;0,458;0,465;0,669;0,351;0,649;0,000;0,000;0,000;enemyScores;Disappointment;1,000;0,003;0,005;-0,034;WatchCalmly;3,737
108;NPC_108;Blue;Obsessive_Compulsive;0,032;0,679;0,319;0,564;0,368;0,632;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,004;0,002;-0,054;WatchCalmly;3,737
109;NPC_109;Blue;Dependent;0,266;0,282;0,342;0,518;0,782;0,218;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,062;-0,057;-0,133;WatchCalmly;3,737
110;NPC_110;Blue;Accommodating;0,633;0,476;0,575;0,752;0,113;0,887;0,000;0,000;0,000;enemyScores;Disappointment;1,000;0,010;-0,004;-0,025;WatchCalmly;3,737
111;NPC_111;Blue;Obsessive_Compulsive;0,265;0,985;0,442;0,476;0,270;0,730;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,004;-0,005;-0,037;WatchCalmly;3,737
112;NPC_112;Red;Obsessive_Compulsive;0,185;0,719;0,229;0,269;0,347;0,653;0,000;0,000;0,000;teamScores;Gratification;1,000;0,119;0,052;0,072;Chant;3,737
113;NPC_113;Blue;Laissez_faire;0,628;0,361;0,628;0,508;0,513;0,487;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,005;0,009;-0,028;Boo;3,737
114;NPC_114;Red;Avoidant;0,630;0,828;0,531;0,707;0,605;0,395;0,000;0,000;0,000;teamScores;Gratification;1,000;0,173;0,099;0,110;Celebrate;3,737
115;NPC_115;Blue;Avoidant;0,504;0,964;0,751;0,961;0,861;0,139;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,029;-0,033;-0,112;WatchCalmly;3,737
116;NPC_116;Red;Obsessive_Compulsive;0,229;0,357;0,293;0,286;0,728;0,272;0,000;0,000;0,000;teamScores;Gratification;1,000;0,156;0,099;0,104;Chant;3,737
117;NPC_117;Red;Avoidant;0,365;0,432;0,377;0,340;0,850;0,150;0,000;0,000;0,000;teamScores;Gratification;1,000;0,172;0,119;0,122;Chant;3,737
118;NPC_118;Red;Independent;0,727;0,714;0,586;0,571;0,006;0,994;0,000;0,000;0,000;teamScores;Gratification;1,000;0,096;0,030;0,063;Celebrate;3,737
119;NPC_119;Red;Laissez_faire;0,566;0,023;0,283;0,080;0,604;0,396;0,000;0,000;0,000;teamScores;Gratification;1,000;0,133;0,074;0,106;Celebrate;3,737
120;NPC_120;Blue;Obsessive_Compulsive;0,363;0,862;0,815;0,580;0,522;0,478;0,000;0,000;0,000;enemyScores;Disappointment;1,000;0,001;0,012;-0,023;FormGroup;3,737
121;NPC_121;Blue;Laissez_faire;0,742;0,179;0,712;0,241;0,389;0,611;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,013;-0,008;-0,013;Boo;3,737
122;NPC_122;Blue;Laissez_faire;0,855;0,446;0,591;0,827;0,420;0,580;0,000;0,000;0,000;enemyScores;Disappointment;1,000;0,012;0,014;-0,032;FormGroup;3,737
123;NPC_123;Red;Independent;0,265;0,565;0,280;0,135;0,290;0,710;0,000;0,000;0,000;teamScores;Gratification;1,000;0,108;0,043;0,074;Celebrate;3,737
124;NPC_124;Blue;Accommodating;0,564;0,111;0,122;0,585;0,371;0,629;0,000;0,000;0,000;enemyScores;Distress;1,000;-0,021;-0,044;-0,074;WatchCalmly;3,737
125;NPC_125;Red;Independent;0,249;0,481;0,438;0,231;0,519;0,481;0,000;0,000;0,000;teamScores;Gratification;1,000;0,137;0,070;0,100;Chant;3,737
126;NPC_126;Red;Avoidant;0,201;0,364;0,101;0,157;0,903;0,097;0,000;0,000;0,000;teamScores;Gratification;0,982;0,155;0,116;0,102;Chant;3,737
127;NPC_127;Blue;Avoidant;0,416;0,724;0,655;0,418;0,678;0,322;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,055;-0,064;-0,093;WatchCalmly;3,737
128;NPC_128;Red;Independent;0,474;0,291;0,346;0,125;0,511;0,489;0,000;0,000;0,000;teamScores;Gratification;1,000;0,129;0,065;0,100;Celebrate;3,737
129;NPC_129;Blue;Laissez_faire;0,847;0,322;0,726;0,567;0,665;0,335;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,044;-0,058;-0,081;WatchCalmly;3,737
130;NPC_130;Blue;Dependent;0,272;0,460;0,541;0,751;0,902;0,098;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,051;-0,041;-0,133;WatchCalmly;3,737
131;NPC_131;Blue;Independent;0,842;0,916;0,886;0,323;0,033;0,967;0,000;0,000;0,000;enemyScores;Disappointment;1,000;0,000;-0,015;-0,001;CalmSituation;3,737
132;NPC_132;Blue;Dependent;0,440;0,442;0,517;0,533;0,690;0,310;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,052;-0,059;-0,107;WatchCalmly;3,737
133;NPC_133;Blue;Obsessive_Compulsive;0,089;0,583;0,302;0,272;0,567;0,433;0,000;0,000;0,000;enemyScores;Distress;1,000;-0,044;-0,052;-0,076;WatchCalmly;3,737
134;NPC_134;Blue;Obsessive_Compulsive;0,561;0,978;0,689;0,784;0,347;0,653;0,000;0,000;0,000;enemyScores;Disappointment;1,000;0,012;0,008;-0,028;FormGroup;3,737
135;NPC_135;Red;Avoidant;0,625;0,831;0,783;0,704;0,590;0,410;0,000;0,000;0,000;teamScores;Gratification;1,000;0,176;0,097;0,127;Celebrate;3,737
136;NPC_136;Red;Independent;0,645;0,696;0,474;0,161;0,255;0,745;0,000;0,000;0,000;teamScores;Gratification;1,000;0,109;0,040;0,087;Celebrate;3,737
137;NPC_137;Red;Laissez_faire;0,369;0,207;0,229;0,207;0,690;0,310;0,000;0,000;0,000;teamScores;Gratification;1,000;0,147;0,090;0,102;Chant;3,737
138;NPC_138;Red;Laissez_faire;0,353;0,199;0,259;0,306;0,786;0,214;0,000;0,000;0,000;teamScores;Gratification;1,000;0,162;0,108;0,108;Chant;3,737
139;NPC_139;Blue;Obsessive_Compulsive;0,035;0,607;0,248;0,112;0,813;0,187;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,093;-0,075;-0,137;Boo;3,737
140;NPC_140;Red;Independent;0,476;0,420;0,402;0,281;0,411;0,589;0,000;0,000;0,000;teamScores;Gratification;1,000;0,129;0,059;0,092;Celebrate;3,737
141;NPC_141;Red;Dependent;0,493;0,539;0,631;0,749;0,600;0,400;0,000;0,000;0,000;teamScores;Gratification;1,000;0,177;0,100;0,113;Chant;3,737
142;NPC_142;Red;Laissez_faire;0,471;0,275;0,288;0,314;0,678;0,322;0,000;0,000;0,000;teamScores;Gratification;1,000;0,153;0,093;0,104;Chant;3,737
143;NPC_143;Blue;Independent;0,469;0,276;0,588;0,121;0,214;0,786;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,015;-0,017;-0,019;WatchCalmly;3,737
144;NPC_144;Red;Obsessive_Compulsive;0,470;0,772;0,511;0,525;0,306;0,694;0,000;0,000;0,000;teamScores;Gratification;1,000;0,130;0,056;0,084;Celebrate;3,737
145;NPC_145;Blue;Laissez_faire;0,542;0,286;0,490;0,542;0,518;0,482;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,006;0,010;-0,040;Boo;3,737
146;NPC_146;Red;Independent;0,570;0,716;0,507;0,382;0,236;0,764;0,000;0,000;0,000;teamScores;Gratification;1,000;0,116;0,045;0,082;Celebrate;3,737
147;NPC_147;Blue;Dependent;0,683;0,434;0,451;0,734;0,697;0,303;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,042;-0,050;-0,113;WatchCalmly;3,737
