AgentID;AgentName;Team;Personality;Openness;Conscientiousness;Extraversion;Agreeableness;Neuroticism;Stability;PrevMood_P;PrevMood_A;PrevMood_D;EventID;Emotion;EmotionIntensity;NewMood_P;NewMood_A;NewMood_D;Action;Time
22;NPC_22;Red;Histrionic;0,329;0,162;0,643;0,511;0,582;0,418;0,000;0,000;0,000;teamScores;Gratification;1,000;0,162;0,088;0,115;Chant;3,868
23;NPC_23;Blue;Antisocial;0,829;0,644;0,665;0,332;0,561;0,439;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,015;0,005;-0,019;Boo;3,868
24;NPC_24;Red;Borderline;0,825;0,584;0,423;0,821;0,929;0,071;0,000;0,000;0,000;teamScores;Gratification;1,000;0,213;0,155;0,129;Celebrate;3,868
25;NPC_25;Red;Straightforward;0,247;0,383;0,357;0,442;0,472;0,528;0,000;0,000;0,000;teamScores;Gratification;1,000;0,142;0,072;0,086;Chant;3,868
26;NPC_26;Blue;Unpretentious;0,353;0,358;0,199;0,387;0,636;0,364;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,063;-0,066;-0,125;WatchCalmly;3,868
27;NPC_27;Red;Narcissistic;0,644;0,520;0,705;0,278;0,579;0,421;0,000;0,000;0,000;teamScores;Gratification;1,000;0,150;0,079;0,131;Celebrate;3,868
28;NPC_28;Blue;Prosocial;0,189;0,428;0,439;0,467;0,637;0,363;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,054;-0,063;-0,112;WatchCalmly;3,868
29;NPC_29;Red;Unpretentious;0,339;0,339;0,057;0,385;0,928;0,072;0,000;0,000;0,000;teamScores;Gratification;0,974;0,170;0,130;0,094;Chant;3,868
30;NPC_30;Blue;Antisocial;0,465;0,384;0,411;0,145;0,802;0,198;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,087;-0,074;-0,113;Boo;3,868
31;NPC_31;Blue;Histrionic;0,672;0,021;0,738;0,588;0,498;0,502;0,000;0,000;0,000;enemyScores;Disappointment;1,000;0,001;0,011;-0,022;FormGroup;3,868
32;NPC_32;Red;Antisocial;0,600;0,578;0,432;0,303;0,534;0,466;0,000;0,000;0,000;teamScores;Gratification;1,000;0,142;0,074;0,106;Celebrate;3,868
33;NPC_33;Blue;Narcissistic;0,344;0,391;0,414;0,221;0,621;0,379;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,067;-0,073;-0,103;WatchCalmly;3,868
34;NPC_34;Red;Borderline;0,691;0,173;0,609;0,689;0,837;0,163;0,000;0,000;0,000;teamScores;Gratification;1,000;0,199;0,133;0,138;Chant;3,868
35;NPC_35;Blue;Antisocial;0,490;0,332;0,149;0,012;0,829;0,171;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,103;-0,079;-0,133;Boo;3,868
36;NPC_36;Red;Narcissistic;0,162;0,082;0,536;0,008;0,789;0,211;0,000;0,000;0,000;teamScores;Gratification;1,000;0,148;0,095;0,136;Chant;3,868
37;NPC_37;Red;Borderline;0,559;0,473;0,396;0,289;0,757;0,243;0,000;0,000;0,000;teamScores;Gratification;1,000;0,161;0,103;0,122;Chant;3,868
38;NPC_38;Red;Prosocial;0,156;0,279;0,560;0,617;0,599;0,401;0,000;0,000;0,000;teamScores;Gratification;1,000;0,168;0,095;0,104;Chant;3,868
39;NPC_39;Blue;Antisocial;0,882;0,606;0,480;0,322;0,439;0,561;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,015;-0,002;-0,028;Boo;3,868
40;NPC_40;Red;Borderline;0,400;0,219;0,259;0,395;0,831;0,169;0,000;0,000;0,000;teamScores;Gratification;1,000;0,171;0,119;0,110;Chant;3,868
41;NPC_41;Blue;Histrionic;0,249;0,169;0,404;0,360;0,767;0,233;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,070;-0,065;-0,122;WatchCalmly;3,868
42;NPC_42;Red;Borderline;0,915;0,894;0,900;0,654;0,768;0,232;0,000;0,000;0,000;teamScores;Gratification;1,000;0,195;0,121;0,162;Celebrate;3,868
43;NPC_43;Blue;Prosocial;0,106;0,372;0,291;0,454;0,547;0,453;0,000;0,000;0,000;enemyScores;Distress;1,000;-0,033;-0,046;-0,080;WatchCalmly;3,868
44;NPC_44;Red;Borderline;0,460;0,457;0,448;0,404;0,720;0,280;0,000;0,000;0,000;teamScores;Gratification;1,000;0,166;0,103;0,118;Chant;3,868
45;NPC_45;Blue;Non_theatrical;0,159;0,378;0,099;0,306;0,664;0,336;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,071;-0,069;-0,137;WatchCalmly;3,868
46;NPC_46;Red;Straightforward;0,109;0,335;0,262;0,304;0,555;0,445;0,000;0,000;0,000;teamScores;Gratification;1,000;0,141;0,077;0,086;Chant;3,868
47;NPC_47;Blue;Straightforward;0,312;0,551;0,482;0,432;0,408;0,592;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,009;0,000;-0,039;Boo;3,868
48;NPC_48;Red;Antisocial;0,860;0,718;0,708;0,342;0,362;0,638;0,000;0,000;0,000;teamScores;Gratification;1,000;0,131;0,056;0,111;Celebrate;3,868
49;NPC_49;Red;Straightforward;0,147;0,607;0,193;0,227;0,390;0,610;0,000;0,000;0,000;teamScores;Gratification;0,998;0,120;0,055;0,073;Chant;3,868
50;NPC_50;Red;Narcissistic;0,371;0,380;0,523;0,037;0,662;0,338;0,000;0,000;0,000;teamScores;Gratification;1,000;0,140;0,079;0,127;Chant;3,868
51;NPC_51;Red;Narcissistic;0,445;0,409;0,551;0,308;0,534;0,466;0,000;0,000;0,000;teamScores;Gratification;1,000;0,144;0,074;0,111;Chant;3,868
52;NPC_52;Red;Unpretentious;0,103;0,341;0,028;0,370;0,864;0,136;0,000;0,000;0,000;teamScores;Gratification;0,970;0,163;0,119;0,083;Chant;3,868
53;NPC_53;Blue;Straightforward;0,491;0,592;0,838;0,687;0,016;0,984;0,000;0,000;0,000;enemyScores;Disappointment;1,000;0,011;-0,008;-0,012;FormGroup;3,868
54;NPC_54;Red;Borderline;0,928;0,691;0,908;0,683;0,720;0,280;0,000;0,000;0,000;teamScores;Gratification;1,000;0,192;0,115;0,157;Celebrate;3,868
55;NPC_55;Blue;Straightforward;0,370;0,627;0,630;0,662;0,303;0,697;0,000;0,000;0,000;enemyScores;Disappointment;1,000;0,006;0,002;-0,030;FormGroup;3,868
56;NPC_56;Red;Borderline;0,686;0,597;0,589;0,416;0,713;0,287;0,000;0,000;0,000;teamScores;Gratification;1,000;0,169;0,102;0,133;Celebrate;3,868
57;NPC_57;Red;Histrionic;0,330;0,206;0,663;0,281;0,613;0,387;0,000;0,000;0,000;teamScores;Gratification;1,000;0,152;0,083;0,125;Chant;3,868
58;NPC_58;Red;Antisocial;0,381;0,244;0,351;0,052;0,670;0,330;0,000;0,000;0,000;teamScores;Gratification;1,000;0,138;0,081;0,114;Chant;3,868
59;NPC_59;Red;Narcissistic;0,177;0,081;0,621;0,058;0,881;0,119;0,000;0,000;0,000;teamScores;Gratification;1,000;0,160;0,110;0,151;Chant;3,868
60;NPC_60;Blue;Prosocial;0,044;0,139;0,570;0,625;0,436;0,564;0,000;0,000;0,000;enemyScores;Disappointment;1,000;0,001;0,008;-0,043;WatchCalmly;3,868
61;NPC_61;Blue;Non_theatrical;0,531;0,965;0,097;0,135;0,320;0,680;0,000;0,000;0,000;enemyScores;Distress;1,000;-0,039;-0,058;-0,063;WatchCalmly;3,868
62;NPC_62;Blue;Histrionic;0,567;0,405;0,887;0,617;0,139;0,861;0,000;0,000;0,000;enemyScores;Disappointment;1,000;0,009;-0,006;-0,010;FormGroup;3,868
63;NPC_63;Blue;Non_theatrical;0,648;0,852;0,270;0,820;0,363;0,637;0,000;0,000;0,000;enemyScores;Disappointment;1,000;0,007;0,010;-0,052;WatchCalmly;3,868
64;NPC_64;Red;Histrionic;0,219;0,194;0,428;0,362;0,606;0,394;0,000;0,000;0,000;teamScores;Gratification;1,000;0,152;0,085;0,103;Chant;3,868
65;NPC_65;Blue;Prosocial;0,041;0,351;0,248;0,505;0,926;0,074;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,076;-0,052;-0,160;WatchCalmly;3,868
66;NPC_66;Blue;Narcissistic;0,564;0,553;0,690;0,441;0,457;0,543;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,006;0,003;-0,023;Boo;3,868
67;NPC_67;Red;Borderline;0,358;0,124;0,343;0,273;0,879;0,121;0,000;0,000;0,000;teamScores;Gratification;1,000;0,169;0,120;0,124;Chant;3,868
68;NPC_68;Blue;Histrionic;0,514;0,325;0,690;0,514;0,581;0,419;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,006;0,013;-0,028;Boo;3,868
69;NPC_69;Blue;Straightforward;0,131;0,297;0,358;0,461;0,222;0,778;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,004;-0,007;-0,041;WatchCalmly;3,868
70;NPC_70;Blue;Narcissistic;0,603;0,712;0,741;0,418;0,538;0,462;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,009;0,007;-0,020;Boo;3,868
71;NPC_71;Red;Prosocial;0,277;0,351;0,357;0,964;0,319;0,681;0,000;0,000;0,000;teamScores;Gratification;1,000;0,148;0,071;0,064;Chant;3,868
72;NPC_72;Red;Non_theatrical;0,519;0,882;0,187;0,725;0,614;0,386;0,000;0,000;0,000;teamScores;Gratification;0,997;0,169;0,101;0,082;Chant;3,868
73;NPC_73;Blue;Histrionic;0,345;0,042;0,455;0,255;0,738;0,262;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,073;-0,070;-0,110;WatchCalmly;3,868
74;NPC_74;Blue;Borderline;0,636;0,486;0,390;0,337;0,811;0,189;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,075;-0,064;-0,117;Boo;3,868
75;NPC_75;Red;Non_theatrical;0,344;0,540;0,013;0,040;0,960;0,040;0,000;0,000;0,000;teamScores;Gratification;0,967;0,146;0,117;0,103;Chant;3,868
76;NPC_76;Red;Antisocial;0,975;0,885;0,667;0,620;0,039;0,961;0,000;0,000;0,000;teamScores;Gratification;1,000;0,102;0,034;0,071;Celebrate;3,868
77;NPC_77;Blue;Non_theatrical;0,136;0,454;0,062;0,158;0,832;0,168;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,096;-0,072;-0,154;Boo;3,868
78;NPC_78;Red;Antisocial;0,886;0,522;0,560;0,376;0,409;0,591;0,000;0,000;0,000;teamScores;Gratification;1,000;0,135;0,062;0,106;Celebrate;3,868
79;NPC_79;Red;Borderline;0,981;0,062;0,870;0,867;0,945;0,055;0,000;0,000;0,000;teamScores;Gratification;1,000;0,228;0,160;0,174;Celebrate;3,868
80;NPC_80;Red;Unpretentious;0,232;0,281;0,150;0,360;0,737;0,263;0,000;0,000;0,000;teamScores;Gratification;0,990;0,157;0,102;0,090;Chant;3,868
81;NPC_81;Blue;Unpretentious;0,032;0,176;0,031;0,482;0,950;0,050;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,085;-0,052;-0,182;WatchCalmly;3,868
82;NPC_82;Blue;Antisocial;0,656;0,409;0,517;0,340;0,562;0,438;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,018;0,005;-0,033;Boo;3,868
83;NPC_83;Blue;Prosocial;0,205;0,841;0,418;0,912;0,421;0,579;0,000;0,000;0,000;enemyScores;Disappointment;1,000;0,013;0,017;-0,056;FormGroup;3,868
84;NPC_84;Red;Antisocial;0,570;0,502;0,518;0,125;0,556;0,444;0,000;0,000;0,000;teamScores;Gratification;1,000;0,136;0,070;0,118;Celebrate;3,868
85;NPC_85;Blue;Unpretentious;0,179;0,523;0,033;0,548;0,475;0,525;0,000;0,000;0,000;enemyScores;Distress;1,000;-0,029;-0,044;-0,093;WatchCalmly;3,868
86;NPC_86;Blue;Prosocial;0,285;0,358;0,401;0,523;0,498;0,502;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,008;0,008;-0,050;Boo;3,868
87;NPC_87;Blue;Borderline;0,719;0,424;0,470;0,498;0,635;0,365;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,051;-0,061;-0,100;WatchCalmly;3,868
88;NPC_88;Red;Unpretentious;0,702;0,706;0,417;0,889;0,132;0,868;0,000;0,000;0,000;teamScores;Gratification;1,000;0,120;0,048;0,062;Celebrate;3,868
89;NPC_89;Red;Straightforward;0,158;0,364;0,369;0,323;0,566;0,434;0,000;0,000;0,000;teamScores;Gratification;1,000;0,145;0,079;0,095;Chant;3,868
90;NPC_90;Red;Histrionic;0,313;0,198;0,379;0,256;0,736;0,264;0,000;0,000;0,000;teamScores;Gratification;1,000;0,157;0,098;0,115;Chant;3,868
91;NPC_91;Red;Antisocial;0,475;0,059;0,107;0,049;0,784;0,216;0,000;0,000;0,000;teamScores;Gratification;0,983;0,140;0,094;0,104;Chant;3,868
92;NPC_92;Red;Histrionic;0,195;0,180;0,415;0,391;0,803;0,197;0,000;0,000;0,000;teamScores;Gratification;1,000;0,172;0,114;0,116;Chant;3,868
93;NPC_93;Red;Narcissistic;0,232;0,205;0,496;0,145;0,506;0,494;0,000;0,000;0,000;teamScores;Gratification;1,000;0,132;0,065;0,105;Chant;3,868
94;NPC_94;Blue;Straightforward;0,308;0,320;0,432;0,548;0,299;0,701;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,001;-0,002;-0,040;WatchCalmly;3,868
95;NPC_95;Red;Histrionic;0,926;0,509;0,956;0,652;0,478;0,522;0,000;0,000;0,000;teamScores;Gratification;1,000;0,163;0,080;0,134;Celebrate;3,868
96;NPC_96;Blue;Histrionic;0,256;0,063;0,599;0,294;0,658;0,342;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,062;-0,069;-0,096;WatchCalmly;3,868
97;NPC_97;Red;Non_theatrical;0,627;0,639;0,375;0,512;0,473;0,527;0,000;0,000;0,000;teamScores;Gratification;1,000;0,146;0,075;0,093;Celebrate;3,868
98;NPC_98;Blue;Histrionic;0,314;0,273;0,858;0,316;0,159;0,841;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,003;-0,013;-0,010;WatchCalmly;3,868
99;NPC_99;Red;Prosocial;0,099;0,560;0,582;0,610;0,635;0,365;0,000;0,000;0,000;teamScores;Gratification;1,000;0,172;0,099;0,108;Chant;3,868
100;NPC_100;Blue;Antisocial;0,837;0,765;0,780;0,125;0,821;0,179;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,082;-0,074;-0,073;Boo;3,868
101;NPC_101;Blue;Prosocial;0,472;0,538;0,721;0,977;0,408;0,592;0,000;0,000;0,000;enemyScores;Disappointment;1,000;0,021;0,018;-0,033;FormGroup;3,868
102;NPC_102;Blue;Non_theatrical;0,523;0,613;0,330;0,380;0,666;0,334;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,063;-0,066;-0,114;WatchCalmly;3,868
103;NPC_103;Red;Straightforward;0,041;0,561;0,754;0,609;0,234;0,766;0,000;0,000;0,000;teamScores;Gratification;1,000;0,128;0,051;0,083;Chant;3,868
104;NPC_104;Red;Borderline;0,511;0,475;0,345;0,495;0,697;0,303;0,000;0,000;0,000;teamScores;Gratification;1,000;0,167;0,103;0,106;Chant;3,868
105;NPC_105;Red;Narcissistic;0,482;0,350;0,587;0,232;0,469;0,531;0,000;0,000;0,000;teamScores;Gratification;1,000;0,135;0,064;0,110;Celebrate;3,868
106;NPC_106;Blue;Prosocial;0,293;0,328;0,328;0,532;0,579;0,421;0,000;0,000;0,000;enemyScores;Distress;1,000;-0,030;-0,042;-0,078;WatchCalmly;3,868
107;NPC_107;Blue;Histrionic;0,815;0,249;0,954;0,909;0,104;0,896;0,000;0,000;0,000;enemyScores;Disappointment;1,000;0,020;0,000;-0,008;Celebrate;3,868
108;NPC_108;Red;Prosocial;0,357;0,368;0,374;0,837;0,568;0,432;0,000;0,000;0,000;teamScores;Gratification;1,000;0,173;0,099;0,087;Chant;3,868
109;NPC_109;Red;Non_theatrical;0,354;0,842;0,308;0,446;0,346;0,654;0,000;0,000;0,000;teamScores;Gratification;1,000;0,128;0,058;0,075;Chant;3,868
110;NPC_110;Red;Prosocial;0,292;0,644;0,802;0,910;0,121;0,879;0,000;0,000;0,000;teamScores;Gratification;1,000;0,118;0,048;0,073;Chant;3,868
111;NPC_111;Red;Prosocial;0,017;0,345;0,447;0,690;0,692;0,308;0,000;0,000;0,000;teamScores;Gratification;1,000;0,180;0,111;0,098;Chant;3,868
112;NPC_112;Blue;Non_theatrical;0,357;0,509;0,275;0,376;0,683;0,317;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,065;-0,066;-0,123;WatchCalmly;3,868
113;NPC_113;Blue;Histrionic;0,498;0,150;0,532;0,309;0,828;0,172;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,076;-0,065;-0,109;Boo;3,868
114;NPC_114;Blue;Histrionic;0,231;0,172;0,383;0,236;0,807;0,193;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,082;-0,069;-0,124;Boo;3,868
115;NPC_115;Blue;Histrionic;0,329;0,037;0,569;0,372;0,436;0,564;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,011;-0,001;-0,033;Boo;3,868
116;NPC_116;Red;Straightforward;0,212;0,827;0,599;0,606;0,085;0,915;0,000;0,000;0,000;teamScores;Gratification;1,000;0,107;0,037;0,064;Chant;3,868
117;NPC_117;Red;Antisocial;0,454;0,306;0,287;0,072;0,731;0,269;0,000;0,000;0,000;teamScores;Gratification;1,000;0,143;0,090;0,115;Chant;3,868
118;NPC_118;Blue;Unpretentious;0,354;0,554;0,234;0,686;0,762;0,238;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,053;-0,050;-0,143;WatchCalmly;3,868
119;NPC_119;Red;Prosocial;0,111;0,163;0,451;0,501;0,721;0,279;0,000;0,000;0,000;teamScores;Gratification;1,000;0,172;0,107;0,108;Chant;3,868
120;NPC_120;Blue;Antisocial;0,960;0,239;0,257;0,092;0,575;0,425;0,000;0,000;0,000;enemyScores;Distress;1,000;-0,055;-0,059;-0,058;WatchCalmly;3,868
121;NPC_121;Red;Narcissistic;0,255;0,392;0,724;0,150;0,805;0,195;0,000;0,000;0,000;teamScores;Gratification;1,000;0,163;0,103;0,151;Chant;3,868
122;NPC_122;Red;Straightforward;0,076;0,336;0,262;0,336;0,574;0,426;0,000;0,000;0,000;teamScores;Gratification;1,000;0,145;0,080;0,086;Chant;3,868
123;NPC_123;Blue;Prosocial;0,290;0,635;0,943;0,947;0,449;0,551;0,000;0,000;0,000;enemyScores;Disappointment;1,000;0,023;0,020;-0,022;FormGroup;3,868
124;NPC_124;Blue;Narcissistic;0,429;0,292;0,477;0,282;0,561;0,439;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,021;0,003;-0,039;Boo;3,868
125;NPC_125;Red;Unpretentious;0,210;0,089;0,001;0,426;0,957;0,043;0,000;0,000;0,000;teamScores;Gratification;0,965;0,173;0,136;0,085;Chant;3,868
126;NPC_126;Blue;Narcissistic;0,332;0,239;0,385;0,056;0,807;0,193;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,093;-0,078;-0,116;Boo;3,868
127;NPC_127;Red;Non_theatrical;0,253;0,607;0,056;0,373;0,612;0,388;0,000;0,000;0,000;teamScores;Gratification;0,974;0,144;0,084;0,074;Chant;3,868
128;NPC_128;Blue;Narcissistic;0,321;0,306;0,395;0,011;0,848;0,152;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,100;-0,079;-0,117;Boo;3,868
129;NPC_129;Red;Histrionic;0,689;0,420;0,937;0,890;0,114;0,886;0,000;0,000;0,000;teamScores;Gratification;1,000;0,117;0,047;0,084;Celebrate;3,868
130;NPC_130;Red;Antisocial;0,827;0,333;0,150;0,032;0,474;0,526;0,000;0,000;0,000;teamScores;Gratification;0,990;0,117;0,057;0,092;Celebrate;3,868
131;NPC_131;Red;Narcissistic;0,306;0,250;0,532;0,053;0,664;0,336;0,000;0,000;0,000;teamScores;Gratification;1,000;0,141;0,080;0,126;Chant;3,868
132;NPC_132;Red;Non_theatrical;0,389;0,481;0,044;0,211;0,901;0,099;0,000;0,000;0,000;teamScores;Gratification;0,972;0,156;0,117;0,098;Chant;3,868
133;NPC_133;Red;Straightforward;0,050;0,112;0,194;0,112;0,528;0,472;0,000;0,000;0,000;teamScores;Gratification;0,998;0,127;0,066;0,083;Chant;3,868
134;NPC_134;Blue;Straightforward;0,215;0,610;0,694;0,499;0,289;0,711;0,000;0,000;0,000;enemyScores;Disappointment;1,000;0,000;-0,004;-0,025;WatchCalmly;3,868
135;NPC_135;Blue;Histrionic;0,259;0,198;0,395;0,333;0,741;0,259;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,070;-0,066;-0,119;WatchCalmly;3,868
136;NPC_136;Red;Histrionic;0,394;0,234;0,507;0,430;0,512;0,488;0,000;0,000;0,000;teamScores;Gratification;1,000;0,148;0,076;0,102;Chant;3,868
137;NPC_137;Red;Prosocial;0,192;0,317;0,347;0,422;0,632;0,368;0,000;0,000;0,000;teamScores;Gratification;1,000;0,157;0,091;0,097;Chant;3,868
138;NPC_138;Blue;Borderline;0,687;0,475;0,331;0,331;0,785;0,215;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,075;-0,065;-0,119;Boo;3,868
139;NPC_139;Blue;Non_theatrical;0,274;0,754;0,154;0,438;0,668;0,332;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,063;-0,063;-0,134;WatchCalmly;3,868
140;NPC_140;Red;Prosocial;0,494;0,674;0,714;0,837;0,456;0,544;0,000;0,000;0,000;teamScores;Gratification;1,000;0,166;0,084;0,103;Chant;3,868
141;NPC_141;Blue;Straightforward;0,220;0,423;0,773;0,223;0,170;0,830;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,007;-0,015;-0,014;WatchCalmly;3,868
142;NPC_142;Blue;Prosocial;0,107;0,466;0,384;0,668;0,855;0,145;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,057;-0,047;-0,144;WatchCalmly;3,868
143;NPC_143;Red;Narcissistic;0,807;0,241;0,868;0,200;0,253;0,747;0,000;0,000;0,000;teamScores;Gratification;1,000;0,115;0,041;0,109;Celebrate;3,868
144;NPC_144;Red;Histrionic;0,411;0,234;0,573;0,438;0,669;0,331;0,000;0,000;0,000;teamScores;Gratification;1,000;0,165;0,097;0,121;Chant;3,868
145;NPC_145;Red;Borderline;0,865;0,407;0,452;0,685;0,703;0,297;0,000;0,000;0,000;teamScores;Gratification;1,000;0,181;0,112;0,118;Celebrate;3,868
146;NPC_146;Red;Antisocial;0,530;0,256;0,400;0,097;0,625;0,375;0,000;0,000;0,000;teamScores;Gratification;1,000;0,138;0,077;0,116;Celebrate;3,868
147;NPC_147;Red;Non_theatrical;0,675;0,838;0,339;0,619;0,293;0,707;0,000;0,000;0,000;teamScores;Gratification;1,000;0,130;0,058;0,075;Celebrate;3,868
148;NPC_148;Blue;Histrionic;0,308;0,089;0,610;0,092;0,785;0,215;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,085;-0,076;-0,097;Boo;3,868
149;NPC_149;Red;Straightforward;0,241;0,349;0,361;0,428;0,568;0,432;0,000;0,000;0,000;teamScores;Gratification;1,000;0,151;0,083;0,094;Chant;3,868
