AgentID;AgentName;Team;Personality;Openness;Conscientiousness;Extraversion;Agreeableness;Neuroticism;Stability;PrevMood_P;PrevMood_A;PrevMood_D;EventID;Emotion;EmotionIntensity;NewMood_P;NewMood_A;NewMood_D;Action;Time
34;NPC_34;Red;People_person;0,543;0,292;0,690;0,523;0,723;0,277;0,000;0,000;0,000;teamScores;Gratification;1,000;0,178;0,108;0,136;Chant;1,128
35;NPC_35;Blue;Sensible;0,262;0,449;0,696;0,308;0,638;0,362;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,058;-0,069;-0,087;WatchCalmly;1,128
36;NPC_36;Blue;Sensible;0,273;0,418;0,805;0,707;0,295;0,705;0,000;0,000;0,000;enemyScores;Disappointment;1,000;0,011;0,003;-0,023;FormGroup;1,128
37;NPC_37;Red;Sensible;0,303;0,573;0,591;0,479;0,428;0,572;0,000;0,000;0,000;teamScores;Gratification;1,000;0,143;0,068;0,098;Chant;1,128
38;NPC_38;Red;People_person;0,454;0,459;0,529;0,454;0,928;0,072;0,000;0,000;0,000;teamScores;Gratification;1,000;0,190;0,137;0,141;Chant;1,128
39;NPC_39;Blue;Pronoid;0,362;0,107;0,537;0,842;0,448;0,552;0,000;0,000;0,000;enemyScores;Disappointment;1,000;0,011;0,016;-0,045;FormGroup;1,128
40;NPC_40;Blue;Sensible;0,198;0,376;0,381;0,240;0,699;0,301;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,073;-0,071;-0,116;Boo;1,128
41;NPC_41;Red;People_person;0,573;0,397;0,580;0,355;0,732;0,268;0,000;0,000;0,000;teamScores;Gratification;1,000;0,166;0,102;0,133;Celebrate;1,128
42;NPC_42;Blue;Sensible;0,200;0,454;0,578;0,504;0,576;0,424;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,008;0,013;-0,042;Boo;1,128
43;NPC_43;Blue;People_person;0,788;0,377;0,980;0,674;0,702;0,298;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,035;-0,052;-0,068;WatchCalmly;1,128
44;NPC_44;Red;Pronoid;0,642;0,607;0,667;0,978;0,320;0,680;0,000;0,000;0,000;teamScores;Gratification;1,000;0,148;0,072;0,088;Celebrate;1,128
45;NPC_45;Blue;Sensible;0,178;0,191;0,353;0,348;0,786;0,214;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,073;-0,065;-0,129;WatchCalmly;1,128
46;NPC_46;Red;People_person;0,346;0,122;0,360;0,139;0,879;0,121;0,000;0,000;0,000;teamScores;Gratification;1,000;0,160;0,114;0,129;Chant;1,128
47;NPC_47;Red;People_person;0,760;0,624;0,769;0,548;0,867;0,133;0,000;0,000;0,000;teamScores;Gratification;1,000;0,196;0,132;0,161;Celebrate;1,128
48;NPC_48;Red;Sensible;0,400;0,620;0,626;0,534;0,423;0,577;0,000;0,000;0,000;teamScores;Gratification;1,000;0,145;0,069;0,100;Chant;1,128
49;NPC_49;Red;People_person;0,958;0,728;0,991;0,884;0,367;0,633;0,000;0,000;0,000;teamScores;Gratification;1,000;0,155;0,074;0,118;Celebrate;1,128
50;NPC_50;Red;People_person;0,514;0,352;0,615;0,594;0,651;0,349;0,000;0,000;0,000;teamScores;Gratification;1,000;0,173;0,101;0,121;Chant;1,128
51;NPC_51;Blue;Sensible;0,387;0,506;0,782;0,727;0,337;0,663;0,000;0,000;0,000;enemyScores;Disappointment;1,000;0,011;0,006;-0,024;FormGroup;1,128
52;NPC_52;Red;Pronoid;0,407;0,276;0,432;0,678;0,573;0,427;0,000;0,000;0,000;teamScores;Gratification;1,000;0,166;0,094;0,096;Chant;1,128
53;NPC_53;Red;Sensible;0,017;0,243;0,383;0,245;0,636;0,364;0,000;0,000;0,000;teamScores;Gratification;1,000;0,147;0,085;0,101;Chant;1,128
54;NPC_54;Red;Pronoid;0,741;0,477;0,738;0,920;0,300;0,700;0,000;0,000;0,000;teamScores;Gratification;1,000;0,145;0,068;0,092;Celebrate;1,128
55;NPC_55;Blue;People_person;0,664;0,664;0,962;0,504;0,540;0,460;0,000;0,000;0,000;enemyScores;Disappointment;1,000;0,000;0,010;-0,005;Boo;1,128
56;NPC_56;Blue;People_person;0,750;0,493;0,773;0,335;0,839;0,161;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,069;-0,064;-0,083;Boo;1,128
57;NPC_57;Blue;Sensible;0,041;0,256;0,651;0,615;0,390;0,610;0,000;0,000;0,000;enemyScores;Disappointment;1,000;0,003;0,005;-0,036;WatchCalmly;1,128
58;NPC_58;Blue;People_person;0,250;0,369;0,406;0,363;0,752;0,248;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,069;-0,065;-0,120;WatchCalmly;1,128
59;NPC_59;Red;People_person;0,442;0,610;0,965;0,525;0,940;0,060;0,000;0,000;0,000;teamScores;Gratification;1,000;0,206;0,142;0,180;Chant;1,128
60;NPC_60;Red;People_person;0,774;0,604;0,946;0,764;0,510;0,490;0,000;0,000;0,000;teamScores;Gratification;1,000;0,172;0,089;0,131;Celebrate;1,128
61;NPC_61;Blue;Sensible;0,209;0,693;0,726;0,716;0,633;0,367;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,034;-0,052;-0,096;WatchCalmly;1,128
62;NPC_62;Red;Sensible;0,237;0,351;0,366;0,328;0,656;0,344;0,000;0,000;0,000;teamScores;Gratification;1,000;0,154;0,091;0,103;Chant;1,128
63;NPC_63;Blue;Sensible;0,325;0,565;0,717;0,659;0,461;0,539;0,000;0,000;0,000;enemyScores;Disappointment;1,000;0,005;0,011;-0,030;FormGroup;1,128
64;NPC_64;Blue;People_person;0,226;0,261;0,395;0,188;0,972;0,028;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,099;-0,066;-0,135;Boo;1,128
65;NPC_65;Red;Sensible;0,081;0,724;0,917;0,194;0,421;0,579;0,000;0,000;0,000;teamScores;Gratification;1,000;0,133;0,058;0,120;Chant;1,128
66;NPC_66;Blue;Sensible;0,082;0,898;0,995;0,727;0,902;0,098;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,042;-0,042;-0,096;WatchCalmly;1,128
67;NPC_67;Blue;Sensible;0,202;0,601;0,762;0,262;0,394;0,606;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,012;-0,007;-0,019;Boo;1,128
68;NPC_68;Red;Sensible;0,127;0,195;0,642;0,349;0,462;0,538;0,000;0,000;0,000;teamScores;Gratification;1,000;0,141;0,068;0,104;Chant;1,128
69;NPC_69;Red;Pronoid;0,076;0,038;0,360;0,441;0,629;0,371;0,000;0,000;0,000;teamScores;Gratification;1,000;0,158;0,092;0,095;Chant;1,128
70;NPC_70;Blue;Sensible;0,293;0,342;0,518;0,468;0,552;0,448;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,010;0,010;-0,043;Boo;1,128
71;NPC_71;Blue;Pronoid;0,613;0,253;0,287;0,810;0,376;0,624;0,000;0,000;0,000;enemyScores;Disappointment;1,000;0,007;0,011;-0,052;WatchCalmly;1,128
72;NPC_72;Blue;Sensible;0,203;0,645;0,649;0,548;0,477;0,523;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,002;0,008;-0,035;Boo;1,128
73;NPC_73;Red;People_person;0,722;0,529;0,908;0,558;0,564;0,436;0,000;0,000;0,000;teamScores;Gratification;1,000;0,167;0,088;0,138;Celebrate;1,128
74;NPC_74;Red;Pronoid;0,621;0,382;0,613;0,637;0,458;0,542;0,000;0,000;0,000;teamScores;Gratification;1,000;0,154;0,077;0,104;Celebrate;1,128
75;NPC_75;Red;Sensible;0,253;0,372;0,751;0,596;0,269;0,731;0,000;0,000;0,000;teamScores;Gratification;1,000;0,132;0,054;0,089;Chant;1,128
76;NPC_76;Blue;People_person;0,347;0,593;0,702;0,342;0,825;0,175;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,070;-0,064;-0,098;Boo;1,128
77;NPC_77;Blue;Pronoid;0,039;0,017;0,142;0,353;0,736;0,264;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,074;-0,066;-0,145;WatchCalmly;1,128
78;NPC_78;Red;Sensible;0,085;0,093;0,610;0,182;0,738;0,262;0,000;0,000;0,000;teamScores;Gratification;1,000;0,157;0,095;0,130;Chant;1,128
79;NPC_79;Blue;People_person;0,775;0,588;0,998;0,720;0,667;0,333;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,030;-0,051;-0,066;ComfortAlly;1,128
80;NPC_80;Red;Sensible;0,169;0,649;0,924;0,683;0,805;0,195;0,000;0,000;0,000;teamScores;Gratification;1,000;0,202;0,128;0,150;Chant;1,128
81;NPC_81;Blue;People_person;0,579;0,647;0,695;0,601;0,646;0,354;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,042;-0,057;-0,089;WatchCalmly;1,128
82;NPC_82;Blue;People_person;0,435;0,406;0,834;0,692;0,596;0,404;0,000;0,000;0,000;enemyScores;Disappointment;1,000;0,006;0,022;-0,024;FormGroup;1,128
83;NPC_83;Blue;Pronoid;0,312;0,269;0,475;0,497;0,541;0,459;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,009;0,010;-0,046;Boo;1,128
84;NPC_84;Blue;People_person;0,438;0,241;0,522;0,334;0,821;0,179;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,074;-0,064;-0,111;Boo;1,128
85;NPC_85;Red;People_person;0,398;0,430;0,478;0,184;0,838;0,162;0,000;0,000;0,000;teamScores;Gratification;1,000;0,162;0,110;0,136;Chant;1,128
86;NPC_86;Blue;Pronoid;0,297;0,216;0,256;0,483;0,772;0,228;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,066;-0,059;-0,137;WatchCalmly;1,128
87;NPC_87;Red;People_person;0,326;0,290;0,393;0,137;0,885;0,115;0,000;0,000;0,000;teamScores;Gratification;1,000;0,161;0,114;0,132;Chant;1,128
88;NPC_88;Blue;Pronoid;0,570;0,187;0,416;0,642;0,731;0,269;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,050;-0,053;-0,119;WatchCalmly;1,128
89;NPC_89;Blue;People_person;0,387;0,207;0,458;0,369;0,946;0,054;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,082;-0,058;-0,129;Boo;1,128
90;NPC_90;Red;Sensible;0,112;0,296;0,891;0,433;0,299;0,701;0,000;0,000;0,000;teamScores;Gratification;1,000;0,130;0,053;0,101;Chant;1,128
91;NPC_91;Red;Pronoid;0,780;0,261;0,732;0,842;0,226;0,774;0,000;0,000;0,000;teamScores;Gratification;1,000;0,134;0,057;0,087;Celebrate;1,128
92;NPC_92;Blue;Pronoid;0,199;0,078;0,334;0,353;0,921;0,079;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,084;-0,060;-0,142;Boo;1,128
93;NPC_93;Red;Pronoid;0,294;0,221;0,372;0,410;0,758;0,242;0,000;0,000;0,000;teamScores;Gratification;1,000;0,168;0,108;0,111;Chant;1,128
94;NPC_94;Red;People_person;0,365;0,262;0,418;0,318;0,914;0,086;0,000;0,000;0,000;teamScores;Gratification;1,000;0,177;0,128;0,132;Chant;1,128
95;NPC_95;Blue;Pronoid;0,083;0,078;0,215;0,414;0,712;0,288;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,066;-0,063;-0,137;WatchCalmly;1,128
96;NPC_96;Red;People_person;0,293;0,362;0,363;0,178;0,925;0,075;0,000;0,000;0,000;teamScores;Gratification;1,000;0,166;0,123;0,131;Chant;1,128
97;NPC_97;Red;People_person;0,536;0,596;0,818;0,540;0,548;0,452;0,000;0,000;0,000;teamScores;Gratification;1,000;0,163;0,085;0,127;Celebrate;1,128
98;NPC_98;Red;Sensible;0,426;0,491;0,698;0,455;0,478;0,522;0,000;0,000;0,000;teamScores;Gratification;1,000;0,149;0,073;0,112;Chant;1,128
99;NPC_99;Red;Pronoid;0,178;0,050;0,517;0,521;0,657;0,343;0,000;0,000;0,000;teamScores;Gratification;1,000;0,168;0,099;0,109;Chant;1,128
100;NPC_100;Blue;Pronoid;0,583;0,205;0,430;0,625;0,690;0,310;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,048;-0,055;-0,113;WatchCalmly;1,128
101;NPC_101;Blue;Pronoid;0,613;0,426;0,455;0,656;0,418;0,582;0,000;0,000;0,000;enemyScores;Disappointment;1,000;0,002;0,008;-0,040;WatchCalmly;1,128
102;NPC_102;Red;Pronoid;0,211;0,110;0,157;0,355;0,827;0,173;0,000;0,000;0,000;teamScores;Gratification;0,991;0,165;0,115;0,097;Chant;1,128
103;NPC_103;Blue;People_person;0,109;0,434;0,635;0,380;0,904;0,096;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,074;-0,059;-0,117;Boo;1,128
104;NPC_104;Red;People_person;0,406;0,339;0,641;0,180;0,966;0,034;0,000;0,000;0,000;teamScores;Gratification;1,000;0,176;0,129;0,163;Chant;1,128
105;NPC_105;Red;Pronoid;0,697;0,391;0,760;0,834;0,212;0,788;0,000;0,000;0,000;teamScores;Gratification;1,000;0,132;0,055;0,086;Celebrate;1,128
106;NPC_106;Blue;People_person;0,695;0,480;0,706;0,559;0,711;0,289;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,048;-0,057;-0,089;WatchCalmly;1,128
107;NPC_107;Blue;Pronoid;0,170;0,027;0,193;0,437;0,598;0,402;0,000;0,000;0,000;enemyScores;Distress;1,000;-0,038;-0,045;-0,089;WatchCalmly;1,128
108;NPC_108;Red;Sensible;0,121;0,626;0,940;0,264;0,497;0,503;0,000;0,000;0,000;teamScores;Gratification;1,000;0,145;0,068;0,129;Chant;1,128
109;NPC_109;Blue;People_person;0,568;0,823;0,915;0,502;0,501;0,499;0,000;0,000;0,000;enemyScores;Disappointment;1,000;0,000;0,008;-0,010;Boo;1,128
110;NPC_110;Blue;Pronoid;0,515;0,329;0,398;0,584;0,557;0,443;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,006;0,014;-0,050;Boo;1,128
111;NPC_111;Red;Pronoid;0,168;0,009;0,084;0,395;0,700;0,300;0,000;0,000;0,000;teamScores;Gratification;0,979;0,154;0,097;0,080;Chant;1,128
112;NPC_112;Red;Sensible;0,167;0,179;0,546;0,390;0,743;0,257;0,000;0,000;0,000;teamScores;Gratification;1,000;0,169;0,105;0,122;Chant;1,128
113;NPC_113;Blue;Pronoid;0,262;0,032;0,154;0,370;0,781;0,219;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,076;-0,064;-0,144;WatchCalmly;1,128
114;NPC_114;Blue;Sensible;0,008;0,176;0,413;0,243;0,879;0,121;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,087;-0,067;-0,133;Boo;1,128
115;NPC_115;Blue;Pronoid;0,214;0,063;0,638;0,982;0,298;0,702;0,000;0,000;0,000;enemyScores;Disappointment;1,000;0,020;0,011;-0,038;FormGroup;1,128
116;NPC_116;Red;Pronoid;0,501;0,319;0,326;0,821;0,280;0,720;0,000;0,000;0,000;teamScores;Gratification;1,000;0,137;0,062;0,066;Chant;1,128
117;NPC_117;Blue;Pronoid;0,718;0,399;0,672;0,982;0,260;0,740;0,000;0,000;0,000;enemyScores;Disappointment;1,000;0,020;0,009;-0,028;FormGroup;1,128
118;NPC_118;Red;Sensible;0,027;0,038;0,400;0,158;0,822;0,178;0,000;0,000;0,000;teamScores;Gratification;1,000;0,158;0,106;0,120;Chant;1,128
119;NPC_119;Blue;People_person;0,335;0,440;0,929;0,418;0,867;0,133;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,063;-0,059;-0,084;Boo;1,128
120;NPC_120;Red;Pronoid;0,779;0,429;0,601;0,784;0,525;0,475;0,000;0,000;0,000;teamScores;Gratification;1,000;0,169;0,091;0,109;Celebrate;1,128
121;NPC_121;Blue;Pronoid;0,799;0,599;0,818;0,969;0,326;0,674;0,000;0,000;0,000;enemyScores;Disappointment;1,000;0,022;0,013;-0,020;FormGroup;1,128
122;NPC_122;Blue;Sensible;0,351;0,519;0,558;0,445;0,639;0,361;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,053;-0,063;-0,100;WatchCalmly;1,128
123;NPC_123;Red;Sensible;0,059;0,077;0,750;0,464;0,472;0,528;0,000;0,000;0,000;teamScores;Gratification;1,000;0,149;0,073;0,108;Chant;1,128
124;NPC_124;Blue;Pronoid;0,256;0,055;0,330;0,389;0,729;0,271;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,067;-0,064;-0,125;WatchCalmly;1,128
125;NPC_125;Red;Pronoid;0,243;0,197;0,804;0,808;0,530;0,470;0,000;0,000;0,000;teamScores;Gratification;1,000;0,175;0,093;0,112;Chant;1,128
126;NPC_126;Blue;Sensible;0,349;0,443;0,551;0,389;0,501;0,499;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,012;0,003;-0,036;Boo;1,128
127;NPC_127;Red;People_person;0,428;0,171;0,473;0,320;0,925;0,075;0,000;0,000;0,000;teamScores;Gratification;1,000;0,179;0,130;0,139;Chant;1,128
128;NPC_128;Red;Sensible;0,172;0,354;0,361;0,324;0,768;0,232;0,000;0,000;0,000;teamScores;Gratification;1,000;0,163;0,106;0,110;Chant;1,128
129;NPC_129;Red;People_person;0,504;0,394;0,560;0,498;0,699;0,301;0,000;0,000;0,000;teamScores;Gratification;1,000;0,172;0,104;0,123;Chant;1,128
130;NPC_130;Red;Sensible;0,379;0,520;0,775;0,381;0,253;0,747;0,000;0,000;0,000;teamScores;Gratification;1,000;0,121;0,047;0,095;Celebrate;1,128
131;NPC_131;Blue;Sensible;0,147;0,245;0,706;0,471;0,371;0,629;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,002;-0,001;-0,027;WatchCalmly;1,128
132;NPC_132;Blue;Pronoid;0,474;0,127;0,802;0,828;0,604;0,396;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,025;-0,049;-0,086;WatchCalmly;1,128
133;NPC_133;Blue;Pronoid;0,317;0,095;0,294;0,382;0,837;0,163;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,076;-0,062;-0,136;WatchCalmly;1,128
134;NPC_134;Blue;Pronoid;0,335;0,064;0,225;0,455;0,931;0,069;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,080;-0,054;-0,153;WatchCalmly;1,128
135;NPC_135;Blue;Pronoid;0,794;0,459;0,528;0,948;0,331;0,669;0,000;0,000;0,000;enemyScores;Disappointment;1,000;0,017;0,012;-0,036;FormGroup;1,128
136;NPC_136;Red;People_person;0,577;0,573;0,655;0,430;0,648;0,352;0,000;0,000;0,000;teamScores;Gratification;1,000;0,164;0,094;0,129;Celebrate;1,128
137;NPC_137;Red;Sensible;0,089;0,296;0,953;0,266;0,880;0,120;0,000;0,000;0,000;teamScores;Gratification;1,000;0,182;0,120;0,172;Chant;1,128
138;NPC_138;Blue;Pronoid;0,181;0,150;0,158;0,359;0,849;0,151;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,082;-0,062;-0,152;WatchCalmly;1,128
139;NPC_139;Blue;People_person;0,510;0,439;0,761;0,624;0,781;0,219;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,047;-0,052;-0,095;WatchCalmly;1,128
140;NPC_140;Red;Pronoid;0,354;0,104;0,313;0,465;0,861;0,139;0,000;0,000;0,000;teamScores;Gratification;1,000;0,180;0,127;0,113;Chant;1,128
141;NPC_141;Red;Sensible;0,349;0,431;0,929;0,352;0,354;0,646;0,000;0,000;0,000;teamScores;Gratification;1,000;0,134;0,056;0,114;Chant;1,128
142;NPC_142;Red;People_person;0,636;0,842;0,893;0,524;0,628;0,372;0,000;0,000;0,000;teamScores;Gratification;1,000;0,172;0,095;0,144;Celebrate;1,128
143;NPC_143;Blue;Sensible;0,087;0,255;0,453;0,197;0,655;0,345;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,071;-0,074;-0,108;WatchCalmly;1,128
144;NPC_144;Blue;Pronoid;0,831;0,324;0,938;0,988;0,397;0,603;0,000;0,000;0,000;enemyScores;Disappointment;1,000;0,025;0,018;-0,014;FormGroup;1,128
145;NPC_145;Red;People_person;0,289;0,273;0,357;0,315;0,896;0,104;0,000;0,000;0,000;teamScores;Gratification;1,000;0,173;0,125;0,123;Chant;1,128
146;NPC_146;Red;Pronoid;0,347;0,069;0,169;0,427;0,720;0,280;0,000;0,000;0,000;teamScores;Gratification;0,993;0,161;0,103;0,092;Chant;1,128
147;NPC_147;Blue;Pronoid;0,328;0,283;0,339;0,684;0,549;0,451;0,000;0,000;0,000;enemyScores;Distress;1,000;-0,020;-0,037;-0,078;WatchCalmly;1,128
148;NPC_148;Blue;Sensible;0,087;0,469;0,681;0,289;0,750;0,250;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,068;-0,068;-0,099;Boo;1,128
149;NPC_149;Red;People_person;0,383;0,487;0,631;0,288;0,741;0,259;0,000;0,000;0,000;teamScores;Gratification;1,000;0,164;0,101;0,136;Chant;1,128
150;NPC_150;Red;Sensible;0,076;0,415;0,680;0,644;0,747;0,253;0,000;0,000;0,000;teamScores;Gratification;1,000;0,188;0,117;0,124;Chant;1,128
151;NPC_151;Blue;Pronoid;0,471;0,059;0,484;0,487;0,562;0,438;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,010;0,011;-0,042;Boo;1,128
