AgentID;AgentName;Team;Personality;Openness;Conscientiousness;Extraversion;Agreeableness;Neuroticism;Stability;PrevMood_P;PrevMood_A;PrevMood_D;EventID;Emotion;EmotionIntensity;NewMood_P;NewMood_A;NewMood_D;Action;Time
21;NPC_21;Red;People_person;0,716;0,466;0,740;0,525;0,570;0,430;0,000;0,000;0,000;teamScores;Gratification;1,000;0,163;0,087;0,128;Celebrate;2,884
22;NPC_22;Red;Pronoid;0,365;0,059;0,095;0,698;0,695;0,305;0,000;0,000;0,000;teamScores;Gratification;0,981;0,172;0,110;0,076;Chant;2,884
23;NPC_23;Red;Paranoid;0,345;0,416;0,308;0,127;0,871;0,129;0,000;0,000;0,000;teamScores;Gratification;1,000;0,158;0,112;0,124;Chant;2,884
24;NPC_24;Blue;Paranoid;0,496;0,869;0,813;0,117;0,765;0,235;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,077;-0,076;-0,075;Boo;2,884
25;NPC_25;Red;Schizoid;0,383;0,532;0,296;0,441;0,449;0,551;0,000;0,000;0,000;teamScores;Gratification;1,000;0,138;0,069;0,083;Chant;2,884
26;NPC_26;Red;Pronoid;0,509;0,442;0,756;0,919;0,111;0,889;0,000;0,000;0,000;teamScores;Gratification;1,000;0,117;0,047;0,072;Celebrate;2,884
27;NPC_27;Blue;Sensible;0,301;0,327;0,485;0,445;0,576;0,424;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,013;0,010;-0,045;Boo;2,884
28;NPC_28;Blue;Schizoid;0,673;0,620;0,330;0,415;0,119;0,881;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,004;-0,012;-0,030;WatchCalmly;2,884
29;NPC_29;Blue;Pronoid;0,525;0,298;0,424;0,687;0,317;0,683;0,000;0,000;0,000;enemyScores;Disappointment;1,000;0,004;0,003;-0,041;WatchCalmly;2,884
30;NPC_30;Blue;Schizoid;0,526;0,421;0,290;0,591;0,366;0,634;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,003;0,003;-0,048;WatchCalmly;2,884
31;NPC_31;Red;People_person;0,670;0,545;0,762;0,311;0,741;0,259;0,000;0,000;0,000;teamScores;Gratification;1,000;0,168;0,102;0,152;Celebrate;2,884
32;NPC_32;Red;Pronoid;0,310;0,139;0,232;0,384;0,811;0,189;0,000;0,000;0,000;teamScores;Gratification;1,000;0,168;0,115;0,104;Chant;2,884
33;NPC_33;Red;Schizoid;0,115;0,221;0,039;0,061;0,259;0,741;0,000;0,000;0,000;teamScores;Gratification;0,971;0,097;0,036;0,057;Chant;2,884
34;NPC_34;Blue;Schizotypal;0,676;0,630;0,438;0,645;0,525;0,475;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,002;0,014;-0,044;Boo;2,884
35;NPC_35;Red;Sensible;0,347;0,357;0,664;0,552;0,409;0,591;0,000;0,000;0,000;teamScores;Gratification;1,000;0,145;0,068;0,100;Chant;2,884
36;NPC_36;Blue;Schizotypal;0,619;0,564;0,364;0,492;0,396;0,604;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,007;0,001;-0,042;WatchCalmly;2,884
37;NPC_37;Red;People_person;0,439;0,335;0,496;0,396;0,894;0,106;0,000;0,000;0,000;teamScores;Gratification;1,000;0,182;0,129;0,137;Chant;2,884
38;NPC_38;Red;Sensible;0,337;0,379;0,589;0,414;0,447;0,553;0,000;0,000;0,000;teamScores;Gratification;1,000;0,142;0,068;0,101;Chant;2,884
39;NPC_39;Red;Schizotypal;0,710;0,697;0,119;0,388;0,549;0,451;0,000;0,000;0,000;teamScores;Gratification;0,985;0,141;0,078;0,084;Celebrate;2,884
40;NPC_40;Red;Schizoid;0,558;0,628;0,294;0,482;0,371;0,629;0,000;0,000;0,000;teamScores;Gratification;1,000;0,132;0,062;0,079;Celebrate;2,884
41;NPC_41;Blue;Schizoid;0,424;0,458;0,317;0,382;0,381;0,619;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,013;-0,003;-0,045;Boo;2,884
42;NPC_42;Red;Pronoid;0,528;0,358;0,651;0,651;0,393;0,607;0,000;0,000;0,000;teamScores;Gratification;1,000;0,148;0,070;0,098;Celebrate;2,884
43;NPC_43;Red;Sensible;0,243;0,247;0,381;0,355;0,756;0,244;0,000;0,000;0,000;teamScores;Gratification;1,000;0,165;0,106;0,112;Chant;2,884
44;NPC_44;Blue;Schizotypal;0,548;0,182;0,084;0,104;0,897;0,103;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,105;-0,073;-0,146;Boo;2,884
45;NPC_45;Red;People_person;0,105;0,317;0,748;0,533;0,938;0,062;0,000;0,000;0,000;teamScores;Gratification;1,000;0,201;0,142;0,151;Chant;2,884
46;NPC_46;Blue;Pronoid;0,855;0,484;0,583;0,989;0,015;0,985;0,000;0,000;0,000;enemyScores;Disappointment;1,000;0,017;-0,001;-0,022;FormGroup;2,884
47;NPC_47;Red;Sensible;0,230;0,277;0,513;0,353;0,669;0,331;0,000;0,000;0,000;teamScores;Gratification;1,000;0,159;0,093;0,115;Chant;2,884
48;NPC_48;Red;Pronoid;0,385;0,244;0,284;0,497;0,703;0,297;0,000;0,000;0,000;teamScores;Gratification;1,000;0,167;0,104;0,099;Chant;2,884
49;NPC_49;Blue;Paranoid;0,810;0,948;0,447;0,214;0,126;0,874;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,010;-0,017;-0,020;WatchCalmly;2,884
50;NPC_50;Red;Paranoid;0,685;0,903;0,891;0,514;0,307;0,693;0,000;0,000;0,000;teamScores;Gratification;1,000;0,135;0,056;0,109;Celebrate;2,884
51;NPC_51;Blue;Paranoid;0,696;0,844;0,833;0,524;0,357;0,643;0,000;0,000;0,000;enemyScores;Disappointment;1,000;0,002;0,000;-0,012;FormGroup;2,884
52;NPC_52;Blue;Schizotypal;0,476;0,451;0,166;0,446;0,637;0,363;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,060;-0,063;-0,126;WatchCalmly;2,884
53;NPC_53;Red;Paranoid;0,325;0,372;0,320;0,181;0,686;0,314;0,000;0,000;0,000;teamScores;Gratification;1,000;0,147;0,088;0,108;Chant;2,884
54;NPC_54;Blue;Paranoid;0,331;0,371;0,220;0,184;0,630;0,370;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,074;-0,074;-0,118;WatchCalmly;2,884
55;NPC_55;Blue;People_person;0,675;0,545;0,744;0,692;0,613;0,387;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,034;-0,054;-0,084;WatchCalmly;2,884
56;NPC_56;Red;Schizoid;0,569;0,087;0,080;0,367;0,369;0,631;0,000;0,000;0,000;teamScores;Gratification;0,978;0,121;0,056;0,067;Celebrate;2,884
57;NPC_57;Blue;Schizotypal;0,767;0,340;0,173;0,574;0,398;0,602;0,000;0,000;0,000;enemyScores;Distress;1,000;-0,022;-0,044;-0,069;WatchCalmly;2,884
58;NPC_58;Red;People_person;0,255;0,255;0,405;0,129;0,909;0,091;0,000;0,000;0,000;teamScores;Gratification;1,000;0,163;0,118;0,134;Chant;2,884
59;NPC_59;Red;Schizoid;0,411;0,714;0,066;0,447;0,249;0,751;0,000;0,000;0,000;teamScores;Gratification;0,976;0,112;0,046;0,055;Celebrate;2,884
60;NPC_60;Red;Schizotypal;0,997;0,591;0,364;0,666;0,074;0,926;0,000;0,000;0,000;teamScores;Gratification;1,000;0,105;0,038;0,062;Celebrate;2,884
61;NPC_61;Red;Sensible;0,157;0,278;0,362;0,174;0,787;0,213;0,000;0,000;0,000;teamScores;Gratification;1,000;0,155;0,102;0,116;Chant;2,884
62;NPC_62;Red;Paranoid;0,391;0,784;0,686;0,124;0,435;0,565;0,000;0,000;0,000;teamScores;Gratification;1,000;0,128;0,057;0,114;Celebrate;2,884
63;NPC_63;Red;Paranoid;0,177;0,351;0,189;0,139;0,822;0,178;0,000;0,000;0,000;teamScores;Gratification;0,997;0,152;0,105;0,105;Chant;2,884
64;NPC_64;Red;Paranoid;0,512;0,628;0,308;0,116;0,580;0,420;0,000;0,000;0,000;teamScores;Gratification;1,000;0,134;0,073;0,104;Celebrate;2,884
65;NPC_65;Blue;Paranoid;0,434;0,477;0,364;0,188;0,587;0,413;0,000;0,000;0,000;enemyScores;Distress;1,000;-0,049;-0,055;-0,064;WatchCalmly;2,884
66;NPC_66;Red;Sensible;0,216;0,275;0,411;0,228;0,641;0,359;0,000;0,000;0,000;teamScores;Gratification;1,000;0,147;0,085;0,108;Chant;2,884
67;NPC_67;Red;People_person;0,281;0,370;0,386;0,192;0,828;0,172;0,000;0,000;0,000;teamScores;Gratification;1,000;0,160;0,109;0,124;Chant;2,884
68;NPC_68;Blue;Paranoid;0,262;0,715;0,620;0,259;0,736;0,264;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,070;-0,070;-0,099;Boo;2,884
69;NPC_69;Blue;Pronoid;0,628;0,421;0,473;0,820;0,391;0,609;0,000;0,000;0,000;enemyScores;Disappointment;1,000;0,010;0,012;-0,042;FormGroup;2,884
70;NPC_70;Blue;Paranoid;0,877;0,882;0,708;0,417;0,314;0,686;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,004;-0,005;-0,013;WatchCalmly;2,884
71;NPC_71;Blue;People_person;0,323;0,293;0,428;0,302;0,790;0,210;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,075;-0,067;-0,118;Boo;2,884
72;NPC_72;Red;Paranoid;0,539;0,768;0,453;0,032;0,543;0,457;0,000;0,000;0,000;teamScores;Gratification;1,000;0,129;0,065;0,114;Celebrate;2,884
73;NPC_73;Red;Paranoid;0,055;0,517;0,513;0,019;0,846;0,154;0,000;0,000;0,000;teamScores;Gratification;1,000;0,153;0,103;0,136;Chant;2,884
74;NPC_74;Blue;Pronoid;0,215;0,166;0,399;0,516;0,610;0,390;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,050;-0,061;-0,114;WatchCalmly;2,884
75;NPC_75;Blue;Pronoid;0,393;0,138;0,378;0,455;0,691;0,309;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,059;-0,062;-0,117;WatchCalmly;2,884
76;NPC_76;Blue;Schizoid;0,287;0,453;0,272;0,441;0,510;0,490;0,000;0,000;0,000;enemyScores;Distress;1,000;-0,032;-0,047;-0,075;WatchCalmly;2,884
77;NPC_77;Red;People_person;0,354;0,416;0,423;0,381;0,736;0,264;0,000;0,000;0,000;teamScores;Gratification;1,000;0,165;0,104;0,115;Chant;2,884
78;NPC_78;Blue;Sensible;0,012;0,137;0,511;0,378;0,523;0,477;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,014;0,004;-0,045;Boo;2,884
79;NPC_79;Blue;Schizotypal;0,960;0,836;0,355;0,913;0,527;0,473;0,000;0,000;0,000;enemyScores;Distress;1,000;-0,007;-0,029;-0,069;WatchCalmly;2,884
80;NPC_80;Red;Paranoid;0,468;0,673;0,543;0,411;0,404;0,596;0,000;0,000;0,000;teamScores;Gratification;1,000;0,136;0,063;0,097;Celebrate;2,884
81;NPC_81;Red;Schizotypal;0,761;0,532;0,480;0,688;0,259;0,741;0,000;0,000;0,000;teamScores;Gratification;1,000;0,131;0,056;0,079;Celebrate;2,884
82;NPC_82;Red;Schizoid;0,331;0,362;0,146;0,224;0,588;0,412;0,000;0,000;0,000;teamScores;Gratification;0,990;0,136;0,077;0,086;Chant;2,884
83;NPC_83;Red;Sensible;0,358;0,446;0,606;0,406;0,579;0,421;0,000;0,000;0,000;teamScores;Gratification;1,000;0,155;0,084;0,115;Chant;2,884
84;NPC_84;Red;Sensible;0,567;0,710;0,903;0,744;0,365;0,635;0,000;0,000;0,000;teamScores;Gratification;1,000;0,152;0,070;0,109;Celebrate;2,884
85;NPC_85;Red;Schizoid;0,469;0,458;0,224;0,448;0,519;0,481;0,000;0,000;0,000;teamScores;Gratification;1,000;0,145;0,078;0,084;Chant;2,884
86;NPC_86;Red;Pronoid;0,446;0,300;0,478;0,503;0,668;0,332;0,000;0,000;0,000;teamScores;Gratification;1,000;0,167;0,100;0,113;Chant;2,884
87;NPC_87;Red;People_person;0,228;0,809;0,953;0,276;0,961;0,039;0,000;0,000;0,000;teamScores;Gratification;1,000;0,190;0,133;0,184;Chant;2,884
88;NPC_88;Red;Pronoid;0,629;0,371;0,459;0,999;0,168;0,832;0,000;0,000;0,000;teamScores;Gratification;1,000;0,125;0,055;0,064;Celebrate;2,884
89;NPC_89;Blue;Paranoid;0,219;0,480;0,443;0,035;0,560;0,440;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,035;-0,007;-0,039;Boo;2,884
90;NPC_90;Blue;Sensible;0,563;0,826;0,945;0,921;0,134;0,866;0,000;0,000;0,000;enemyScores;Disappointment;1,000;0,020;0,001;-0,012;FormGroup;2,884
91;NPC_91;Blue;Paranoid;0,370;0,701;0,614;0,333;0,545;0,455;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,016;0,004;-0,031;Boo;2,884
92;NPC_92;Blue;Schizoid;0,492;0,495;0,009;0,219;0,476;0,524;0,000;0,000;0,000;enemyScores;Distress;1,000;-0,046;-0,056;-0,081;WatchCalmly;2,884
93;NPC_93;Blue;Schizotypal;0,499;0,156;0,144;0,465;0,711;0,289;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,065;-0,061;-0,135;WatchCalmly;2,884
94;NPC_94;Blue;Paranoid;0,445;0,469;0,108;0,068;0,776;0,224;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,096;-0,078;-0,134;Boo;2,884
95;NPC_95;Blue;Schizoid;0,916;0,509;0,409;0,418;0,053;0,947;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,002;-0,013;-0,022;WatchCalmly;2,884
96;NPC_96;Blue;Sensible;0,153;0,491;0,973;0,624;0,351;0,649;0,000;0,000;0,000;enemyScores;Disappointment;1,000;0,009;0,003;-0,014;FormGroup;2,884
97;NPC_97;Red;Sensible;0,076;0,548;0,559;0,086;0,860;0,140;0,000;0,000;0,000;teamScores;Gratification;1,000;0,159;0,108;0,140;Chant;2,884
98;NPC_98;Red;Pronoid;0,588;0,504;0,731;0,785;0,463;0,537;0,000;0,000;0,000;teamScores;Gratification;1,000;0,164;0,083;0,108;Celebrate;2,884
99;NPC_99;Blue;Pronoid;0,507;0,101;0,396;0,731;0,566;0,434;0,000;0,000;0,000;enemyScores;Disappointment;1,000;0,001;0,021;-0,054;WatchCalmly;2,884
100;NPC_100;Red;Paranoid;0,891;0,933;0,895;0,585;0,331;0,669;0,000;0,000;0,000;teamScores;Gratification;1,000;0,141;0,061;0,114;Celebrate;2,884
101;NPC_101;Red;People_person;0,083;0,240;0,364;0,123;0,920;0,080;0,000;0,000;0,000;teamScores;Gratification;1,000;0,162;0,119;0,127;Chant;2,884
102;NPC_102;Blue;Pronoid;0,206;0,151;0,343;0,526;0,662;0,338;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,054;-0,060;-0,123;WatchCalmly;2,884
103;NPC_103;Red;Pronoid;0,586;0,287;0,884;0,893;0,138;0,862;0,000;0,000;0,000;teamScores;Gratification;1,000;0,121;0,049;0,082;Celebrate;2,884
104;NPC_104;Red;Pronoid;0,114;0,000;0,105;0,503;0,519;0,481;0,000;0,000;0,000;teamScores;Gratification;0,983;0,144;0,078;0,067;Chant;2,884
105;NPC_105;Blue;Schizoid;0,293;0,374;0,157;0,374;0,620;0,380;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,063;-0,067;-0,127;WatchCalmly;2,884
106;NPC_106;Red;Pronoid;0,799;0,382;0,739;0,896;0,610;0,390;0,000;0,000;0,000;teamScores;Gratification;1,000;0,188;0,108;0,124;Celebrate;2,884
107;NPC_107;Red;Schizotypal;0,609;0,597;0,121;0,579;0,584;0,416;0,000;0,000;0,000;teamScores;Gratification;0,985;0,155;0,090;0,080;Celebrate;2,884
108;NPC_108;Blue;Schizotypal;0,800;0,751;0,294;0,379;0,288;0,712;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,010;-0,007;-0,036;WatchCalmly;2,884
109;NPC_109;Blue;Paranoid;0,487;0,977;0,683;0,234;0,246;0,754;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,010;-0,013;-0,016;WatchCalmly;2,884
110;NPC_110;Red;Pronoid;0,637;0,435;0,485;0,690;0,350;0,650;0,000;0,000;0,000;teamScores;Gratification;1,000;0,142;0,066;0,086;Celebrate;2,884
111;NPC_111;Red;People_person;0,269;0,131;0,362;0,331;0,887;0,113;0,000;0,000;0,000;teamScores;Gratification;1,000;0,174;0,124;0,122;Chant;2,884
112;NPC_112;Red;Schizoid;0,834;0,304;0,100;0,384;0,121;0,879;0,000;0,000;0,000;teamScores;Gratification;0,982;0,097;0,034;0,055;Celebrate;2,884
113;NPC_113;Blue;Schizoid;0,485;0,308;0,277;0,374;0,438;0,562;0,000;0,000;0,000;enemyScores;Distress;1,000;-0,032;-0,050;-0,065;WatchCalmly;2,884
114;NPC_114;Red;People_person;0,419;0,433;0,629;0,372;0,776;0,224;0,000;0,000;0,000;teamScores;Gratification;1,000;0,173;0,109;0,138;Chant;2,884
115;NPC_115;Red;Schizotypal;0,417;0,347;0,097;0,184;0,721;0,279;0,000;0,000;0,000;teamScores;Gratification;0,981;0,143;0,091;0,093;Chant;2,884
116;NPC_116;Blue;Schizotypal;0,585;0,515;0,331;0,448;0,621;0,379;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,056;-0,064;-0,110;WatchCalmly;2,884
117;NPC_117;Red;People_person;0,379;0,643;0,658;0,600;0,683;0,317;0,000;0,000;0,000;teamScores;Gratification;1,000;0,178;0,106;0,124;Chant;2,884
118;NPC_118;Red;Schizoid;0,589;0,271;0,258;0,428;0,268;0,732;0,000;0,000;0,000;teamScores;Gratification;1,000;0,118;0,049;0,071;Celebrate;2,884
119;NPC_119;Blue;Pronoid;0,334;0,238;0,412;0,701;0,690;0,310;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,044;-0,052;-0,122;WatchCalmly;2,884
120;NPC_120;Blue;People_person;0,233;0,294;0,350;0,144;0,937;0,063;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,100;-0,070;-0,135;Boo;2,884
121;NPC_121;Blue;Sensible;0,225;0,454;0,625;0,605;0,558;0,442;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,001;0,015;-0,040;Boo;2,884
122;NPC_122;Red;Schizoid;0,370;0,243;0,168;0,270;0,449;0,551;0,000;0,000;0,000;teamScores;Gratification;0,993;0,127;0,063;0,078;Chant;2,884
123;NPC_123;Red;Sensible;0,167;0,255;0,363;0,218;0,803;0,197;0,000;0,000;0,000;teamScores;Gratification;1,000;0,159;0,106;0,116;Chant;2,884
124;NPC_124;Blue;Schizoid;0,287;0,312;0,269;0,323;0,566;0,434;0,000;0,000;0,000;enemyScores;Distress;1,000;-0,042;-0,051;-0,076;WatchCalmly;2,884
125;NPC_125;Blue;Pronoid;0,443;0,246;0,458;0,609;0,747;0,253;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,052;-0,054;-0,119;WatchCalmly;2,884
126;NPC_126;Red;Schizotypal;0,659;0,649;0,303;0,434;0,569;0,431;0,000;0,000;0,000;teamScores;Gratification;1,000;0,150;0,084;0,098;Celebrate;2,884
127;NPC_127;Blue;Sensible;0,094;0,453;0,824;0,792;0,346;0,654;0,000;0,000;0,000;enemyScores;Disappointment;1,000;0,014;0,008;-0,027;FormGroup;2,884
128;NPC_128;Red;Sensible;0,193;0,322;0,702;0,599;0,500;0,500;0,000;0,000;0,000;teamScores;Gratification;1,000;0,159;0,081;0,107;Chant;2,884
129;NPC_129;Blue;Schizoid;0,788;0,505;0,193;0,226;0,210;0,790;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,015;-0,014;-0,036;WatchCalmly;2,884
130;NPC_130;Red;Sensible;0,285;0,504;0,597;0,576;0,508;0,492;0,000;0,000;0,000;teamScores;Gratification;1,000;0,156;0,081;0,103;Chant;2,884
131;NPC_131;Blue;Pronoid;0,615;0,350;0,522;0,713;0,467;0,533;0,000;0,000;0,000;enemyScores;Disappointment;1,000;0,005;0,013;-0,039;FormGroup;2,884
132;NPC_132;Blue;People_person;0,842;0,755;0,847;0,638;0,540;0,460;0,000;0,000;0,000;enemyScores;Disappointment;1,000;0,005;0,015;-0,013;FormGroup;2,884
133;NPC_133;Red;Schizoid;0,160;0,627;0,019;0,364;0,203;0,797;0,000;0,000;0,000;teamScores;Gratification;0,968;0,103;0,039;0,047;Chant;2,884
134;NPC_134;Red;Pronoid;0,465;0,222;0,490;0,560;0,583;0,417;0,000;0,000;0,000;teamScores;Gratification;1,000;0,162;0,090;0,105;Chant;2,884
135;NPC_135;Blue;People_person;0,847;0,696;0,884;0,290;0,803;0,197;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,067;-0,067;-0,068;Boo;2,884
136;NPC_136;Blue;Schizotypal;0,431;0,375;0,249;0,356;0,638;0,362;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,064;-0,067;-0,119;WatchCalmly;2,884
137;NPC_137;Red;Paranoid;0,146;0,375;0,188;0,125;0,713;0,287;0,000;0,000;0,000;teamScores;Gratification;0,997;0,142;0,089;0,097;Chant;2,884
138;NPC_138;Red;Sensible;0,011;0,587;0,911;0,608;0,366;0,634;0,000;0,000;0,000;teamScores;Gratification;1,000;0,146;0,065;0,104;Chant;2,884
139;NPC_139;Blue;Paranoid;0,681;0,840;0,581;0,408;0,212;0,788;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,003;-0,009;-0,021;WatchCalmly;2,884
140;NPC_140;Red;People_person;0,344;0,395;0,498;0,197;0,966;0,034;0,000;0,000;0,000;teamScores;Gratification;1,000;0,174;0,130;0,147;Chant;2,884
141;NPC_141;Red;Schizoid;0,212;0,098;0,041;0,245;0,549;0,451;0,000;0,000;0,000;teamScores;Gratification;0,972;0,130;0,071;0,072;Chant;2,884
142;NPC_142;Blue;Schizoid;0,178;0,242;0,039;0,430;0,524;0,476;0,000;0,000;0,000;enemyScores;Distress;1,000;-0,038;-0,047;-0,094;WatchCalmly;2,884
143;NPC_143;Red;Sensible;0,036;0,362;0,453;0,054;0,848;0,152;0,000;0,000;0,000;teamScores;Gratification;1,000;0,154;0,105;0,130;Chant;2,884
144;NPC_144;Blue;Sensible;0,090;0,291;0,385;0,133;0,731;0,269;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,082;-0,075;-0,118;Boo;2,884
145;NPC_145;Blue;Pronoid;0,986;0,569;0,655;0,995;0,267;0,733;0,000;0,000;0,000;enemyScores;Disappointment;1,000;0,021;0,010;-0,025;FormGroup;2,884
146;NPC_146;Red;Schizotypal;0,941;0,762;0,480;0,524;0,445;0,555;0,000;0,000;0,000;teamScores;Gratification;1,000;0,145;0,072;0,102;Celebrate;2,884
147;NPC_147;Red;Schizoid;0,734;0,286;0,085;0,136;0,218;0,782;0,000;0,000;0,000;teamScores;Gratification;0,979;0,097;0,035;0,064;Celebrate;2,884
148;NPC_148;Red;Schizotypal;0,468;0,410;0,106;0,208;0,556;0,444;0,000;0,000;0,000;teamScores;Gratification;0,983;0,131;0,072;0,083;Celebrate;2,884
149;NPC_149;Blue;Schizotypal;0,607;0,473;0,367;0,582;0,574;0,426;0,000;0,000;0,000;enemyScores;Distress;1,000;-0,026;-0,040;-0,070;WatchCalmly;2,884
150;NPC_150;Blue;Sensible;0,338;0,480;0,625;0,567;0,491;0,509;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,002;0,009;-0,035;Boo;2,884
151;NPC_151;Blue;People_person;0,410;0,425;0,799;0,632;0,638;0,362;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,038;-0,056;-0,085;WatchCalmly;2,884
