AgentID;AgentName;Team;Personality;Openness;Conscientiousness;Extraversion;Agreeableness;Neuroticism;Stability;PrevMood_P;PrevMood_A;PrevMood_D;EventID;Emotion;EmotionIntensity;NewMood_P;NewMood_A;NewMood_D;Action;Time
24;NPC_24;Red;Paranoid;0,499;0,697;0,441;0,234;0,685;0,315;0,000;0,000;0,000;teamScores;Gratification;1,000;0,152;0,091;0,120;Chant;1,765
25;NPC_25;Red;Schizoid;0,493;0,537;0,358;0,567;0,282;0,718;0,000;0,000;0,000;teamScores;Gratification;1,000;0,127;0,055;0,073;Celebrate;1,765
26;NPC_26;Red;Schizoid;0,284;0,351;0,275;0,319;0,545;0,455;0,000;0,000;0,000;teamScores;Gratification;1,000;0,141;0,076;0,090;Chant;1,765
27;NPC_27;Blue;Paranoid;0,428;0,719;0,256;0,055;0,874;0,126;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,103;-0,076;-0,130;Boo;1,765
28;NPC_28;Red;Schizoid;0,359;0,363;0,217;0,267;0,631;0,369;0,000;0,000;0,000;teamScores;Gratification;1,000;0,145;0,085;0,094;Chant;1,765
29;NPC_29;Red;Schizoid;0,202;0,466;0,105;0,112;0,478;0,522;0,000;0,000;0,000;teamScores;Gratification;0,983;0,120;0,059;0,075;Chant;1,765
30;NPC_30;Red;Paranoid;0,561;0,795;0,285;0,135;0,789;0,211;0,000;0,000;0,000;teamScores;Gratification;1,000;0,151;0,100;0,120;Celebrate;1,765
31;NPC_31;Blue;Schizoid;0,202;0,260;0,147;0,315;0,563;0,437;0,000;0,000;0,000;enemyScores;Distress;1,000;-0,044;-0,051;-0,086;WatchCalmly;1,765
32;NPC_32;Blue;Schizoid;0,389;0,241;0,068;0,474;0,491;0,509;0,000;0,000;0,000;enemyScores;Distress;1,000;-0,033;-0,046;-0,086;WatchCalmly;1,765
33;NPC_33;Red;Schizoid;0,351;0,302;0,121;0,738;0,149;0,851;0,000;0,000;0,000;teamScores;Gratification;0,985;0,113;0,045;0,046;Chant;1,765
34;NPC_34;Blue;Schizoid;0,197;0,262;0,186;0,249;0,415;0,585;0,000;0,000;0,000;enemyScores;Distress;1,000;-0,038;-0,055;-0,072;WatchCalmly;1,765
35;NPC_35;Blue;Paranoid;0,310;0,437;0,407;0,038;0,610;0,390;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,077;-0,080;-0,099;Boo;1,765
36;NPC_36;Red;Schizoid;0,529;0,619;0,223;0,392;0,090;0,910;0,000;0,000;0,000;teamScores;Gratification;1,000;0,097;0,033;0,055;Celebrate;1,765
37;NPC_37;Red;Paranoid;0,804;0,951;0,585;0,160;0,103;0,897;0,000;0,000;0,000;teamScores;Gratification;1,000;0,094;0,028;0,079;Celebrate;1,765
38;NPC_38;Blue;Schizoid;0,443;0,701;0,385;0,516;0,292;0,708;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,003;-0,003;-0,040;WatchCalmly;1,765
39;NPC_39;Red;Paranoid;0,492;0,864;0,711;0,488;0,266;0,734;0,000;0,000;0,000;teamScores;Gratification;1,000;0,126;0,051;0,092;Celebrate;1,765
40;NPC_40;Red;Schizoid;0,247;0,302;0,142;0,312;0,626;0,374;0,000;0,000;0,000;teamScores;Gratification;0,989;0,145;0,085;0,084;Chant;1,765
41;NPC_41;Red;Paranoid;0,237;0,582;0,086;0,058;0,491;0,509;0,000;0,000;0,000;teamScores;Gratification;0,979;0,117;0,058;0,077;Chant;1,765
42;NPC_42;Blue;Schizoid;0,385;0,501;0,324;0,362;0,486;0,514;0,000;0,000;0,000;enemyScores;Distress;1,000;-0,034;-0,050;-0,066;WatchCalmly;1,765
43;NPC_43;Red;Paranoid;0,382;0,398;0,252;0,218;0,703;0,297;0,000;0,000;0,000;teamScores;Gratification;1,000;0,149;0,092;0,104;Chant;1,765
44;NPC_44;Red;Paranoid;0,567;0,905;0,583;0,397;0,237;0,763;0,000;0,000;0,000;teamScores;Gratification;1,000;0,118;0,045;0,085;Celebrate;1,765
45;NPC_45;Red;Schizotypal;0,630;0,558;0,073;0,621;0,717;0,283;0,000;0,000;0,000;teamScores;Gratification;0,977;0,168;0,109;0,083;Chant;1,765
46;NPC_46;Red;Paranoid;0,202;0,427;0,273;0,157;0,669;0,331;0,000;0,000;0,000;teamScores;Gratification;1,000;0,143;0,085;0,101;Chant;1,765
47;NPC_47;Blue;Schizoid;0,595;0,396;0,380;0,475;0,259;0,741;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,004;-0,006;-0,035;WatchCalmly;1,765
48;NPC_48;Red;Schizotypal;0,535;0,517;0,279;0,426;0,534;0,466;0,000;0,000;0,000;teamScores;Gratification;1,000;0,146;0,079;0,091;Celebrate;1,765
49;NPC_49;Blue;Schizotypal;0,846;0,689;0,492;0,831;0,461;0,539;0,000;0,000;0,000;enemyScores;Disappointment;1,000;0,010;0,017;-0,040;FormGroup;1,765
50;NPC_50;Red;Paranoid;0,319;0,372;0,286;0,079;0,888;0,112;0,000;0,000;0,000;teamScores;Gratification;1,000;0,155;0,112;0,124;Chant;1,765
51;NPC_51;Red;Schizoid;0,194;0,713;0,102;0,654;0,261;0,739;0,000;0,000;0,000;teamScores;Gratification;0,982;0,123;0,054;0,051;Chant;1,765
52;NPC_52;Blue;Paranoid;0,676;0,677;0,609;0,339;0,595;0,405;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,017;0,007;-0,027;Boo;1,765
53;NPC_53;Red;Schizotypal;0,359;0,125;0,025;0,352;0,815;0,185;0,000;0,000;0,000;teamScores;Gratification;0,969;0,158;0,111;0,086;Chant;1,765
54;NPC_54;Blue;Paranoid;0,642;0,949;0,768;0,521;0,144;0,856;0,000;0,000;0,000;enemyScores;Disappointment;1,000;0,004;-0,008;-0,013;CalmSituation;1,765
55;NPC_55;Red;Schizoid;0,166;0,513;0,116;0,173;0,377;0,623;0,000;0,000;0,000;teamScores;Gratification;0,984;0,114;0,051;0,068;Chant;1,765
56;NPC_56;Red;Paranoid;0,251;0,454;0,225;0,225;0,605;0,395;0,000;0,000;0,000;teamScores;Gratification;1,000;0,141;0,080;0,092;Chant;1,765
57;NPC_57;Red;Schizotypal;0,643;0,604;0,409;0,555;0,363;0,637;0,000;0,000;0,000;teamScores;Gratification;1,000;0,136;0,063;0,085;Celebrate;1,765
58;NPC_58;Blue;Schizoid;0,657;0,694;0,567;0,595;0,024;0,976;0,000;0,000;0,000;enemyScores;Disappointment;1,000;0,005;-0,010;-0,020;WatchCalmly;1,765
59;NPC_59;Red;Schizotypal;0,910;0,694;0,408;0,782;0,112;0,888;0,000;0,000;0,000;teamScores;Gratification;1,000;0,115;0,044;0,064;Celebrate;1,765
60;NPC_60;Red;Schizoid;0,871;0,545;0,494;0,873;0,093;0,907;0,000;0,000;0,000;teamScores;Gratification;1,000;0,114;0,044;0,064;Celebrate;1,765
61;NPC_61;Blue;Paranoid;0,336;0,357;0,218;0,208;0,726;0,274;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,080;-0,072;-0,127;Boo;1,765
62;NPC_62;Blue;Schizotypal;0,639;0,049;0,043;0,360;0,456;0,544;0,000;0,000;0,000;enemyScores;Distress;1,000;-0,037;-0,051;-0,078;WatchCalmly;1,765
63;NPC_63;Blue;Paranoid;0,328;0,601;0,460;0,143;0,758;0,242;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,082;-0,074;-0,108;Boo;1,765
64;NPC_64;Blue;Paranoid;0,254;0,705;0,491;0,054;0,678;0,322;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,080;-0,079;-0,099;Boo;1,765
65;NPC_65;Red;Schizoid;0,729;0,885;0,334;0,756;0,109;0,891;0,000;0,000;0,000;teamScores;Gratification;1,000;0,112;0,043;0,059;Celebrate;1,765
66;NPC_66;Blue;Paranoid;0,329;0,427;0,422;0,203;0,613;0,387;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,067;-0,074;-0,102;WatchCalmly;1,765
67;NPC_67;Blue;Paranoid;0,616;0,795;0,620;0,483;0,374;0,626;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,003;0,000;-0,025;Boo;1,765
68;NPC_68;Blue;Schizotypal;0,707;0,029;0,006;0,390;0,497;0,503;0,000;0,000;0,000;enemyScores;Distress;1,000;-0,039;-0,049;-0,083;WatchCalmly;1,765
69;NPC_69;Red;Schizotypal;0,936;0,547;0,511;0,704;0,309;0,691;0,000;0,000;0,000;teamScores;Gratification;1,000;0,138;0,062;0,088;Celebrate;1,765
70;NPC_70;Blue;Schizotypal;0,877;0,573;0,031;0,867;0,895;0,105;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,053;-0,036;-0,167;WatchCalmly;1,765
71;NPC_71;Blue;Schizotypal;0,409;0,353;0,229;0,321;0,647;0,353;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,067;-0,068;-0,121;WatchCalmly;1,765
72;NPC_72;Blue;Schizotypal;0,790;0,734;0,322;0,767;0,220;0,780;0,000;0,000;0,000;enemyScores;Disappointment;1,000;0,007;0,001;-0,039;WatchCalmly;1,765
73;NPC_73;Red;Schizoid;0,367;0,425;0,060;0,354;0,440;0,560;0,000;0,000;0,000;teamScores;Gratification;0,975;0,127;0,063;0,067;Chant;1,765
74;NPC_74;Red;Schizotypal;0,758;0,359;0,025;0,731;0,268;0,732;0,000;0,000;0,000;teamScores;Gratification;0,969;0,125;0,056;0,053;Celebrate;1,765
75;NPC_75;Red;Schizotypal;0,387;0,341;0,212;0,289;0,767;0,233;0,000;0,000;0,000;teamScores;Gratification;1,000;0,158;0,104;0,104;Chant;1,765
76;NPC_76;Red;Paranoid;0,313;0,479;0,346;0,018;0,668;0,332;0,000;0,000;0,000;teamScores;Gratification;1,000;0,136;0,079;0,113;Chant;1,765
77;NPC_77;Blue;Paranoid;0,514;0,846;0,667;0,128;0,691;0,309;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,073;-0,076;-0,083;Boo;1,765
78;NPC_78;Blue;Paranoid;0,423;0,685;0,328;0,134;0,530;0,470;0,000;0,000;0,000;enemyScores;Distress;1,000;-0,049;-0,058;-0,062;WatchCalmly;1,765
79;NPC_79;Blue;Paranoid;0,553;0,651;0,392;0,095;0,505;0,495;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,030;-0,007;-0,036;Boo;1,765
80;NPC_80;Red;Schizotypal;0,666;0,314;0,280;0,442;0,427;0,573;0,000;0,000;0,000;teamScores;Gratification;1,000;0,136;0,067;0,085;Celebrate;1,765
81;NPC_81;Blue;Paranoid;0,327;0,435;0,311;0,197;0,693;0,307;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,076;-0,073;-0,117;Boo;1,765
82;NPC_82;Blue;Paranoid;0,374;0,557;0,407;0,074;0,540;0,460;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,033;-0,006;-0,039;Boo;1,765
83;NPC_83;Blue;Schizoid;0,513;0,440;0,335;0,653;0,336;0,664;0,000;0,000;0,000;enemyScores;Disappointment;1,000;0,001;0,003;-0,046;WatchCalmly;1,765
84;NPC_84;Blue;Paranoid;0,307;0,615;0,469;0,163;0,817;0,183;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,086;-0,072;-0,113;Boo;1,765
85;NPC_85;Blue;Schizotypal;0,803;0,727;0,298;0,351;0,435;0,565;0,000;0,000;0,000;enemyScores;Distress;1,000;-0,033;-0,051;-0,058;WatchCalmly;1,765
86;NPC_86;Red;Schizotypal;0,499;0,331;0,171;0,189;0,515;0,485;0,000;0,000;0,000;teamScores;Gratification;0,994;0,129;0,067;0,087;Celebrate;1,765
87;NPC_87;Red;Schizoid;0,452;0,677;0,100;0,154;0,148;0,852;0,000;0,000;0,000;teamScores;Gratification;0,982;0,092;0,030;0,056;Celebrate;1,765
88;NPC_88;Blue;Paranoid;0,181;0,433;0,292;0,057;0,606;0,394;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,077;-0,079;-0,110;Boo;1,765
89;NPC_89;Blue;Schizoid;0,602;0,206;0,190;0,677;0,241;0,759;0,000;0,000;0,000;enemyScores;Disappointment;1,000;0,002;-0,001;-0,048;WatchCalmly;1,765
90;NPC_90;Red;Schizoid;0,444;0,648;0,423;0,432;0,137;0,863;0,000;0,000;0,000;teamScores;Gratification;1,000;0,105;0,037;0,066;Celebrate;1,765
91;NPC_91;Blue;Schizoid;0,356;0,416;0,321;0,398;0,394;0,606;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,012;-0,002;-0,047;Boo;1,765
92;NPC_92;Red;Schizoid;0,387;0,401;0,268;0,516;0,392;0,608;0,000;0,000;0,000;teamScores;Gratification;1,000;0,136;0,065;0,075;Chant;1,765
93;NPC_93;Blue;Schizotypal;0,544;0,446;0,297;0,365;0,545;0,455;0,000;0,000;0,000;enemyScores;Distress;1,000;-0,038;-0,049;-0,069;WatchCalmly;1,765
94;NPC_94;Blue;Schizoid;0,772;0,212;0,160;0,557;0,202;0,798;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,003;-0,006;-0,043;WatchCalmly;1,765
95;NPC_95;Red;Schizoid;0,188;0,253;0,186;0,222;0,468;0,532;0,000;0,000;0,000;teamScores;Gratification;0,996;0,127;0,063;0,078;Chant;1,765
96;NPC_96;Blue;Schizoid;0,375;0,502;0,334;0,365;0,294;0,706;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,010;-0,008;-0,041;WatchCalmly;1,765
97;NPC_97;Blue;Schizotypal;0,375;0,138;0,110;0,149;0,770;0,230;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,090;-0,074;-0,138;Boo;1,765
98;NPC_98;Blue;Schizoid;0,337;0,193;0,101;0,316;0,014;0,986;0,000;0,000;0,000;enemyScores;Disappointment;0,990;-0,007;-0,016;-0,037;WatchCalmly;1,765
99;NPC_99;Blue;Schizotypal;0,926;0,797;0,151;0,421;0,234;0,766;0,000;0,000;0,000;enemyScores;Distress;1,000;-0,022;-0,049;-0,054;WatchCalmly;1,765
100;NPC_100;Red;Schizotypal;0,361;0,241;0,011;0,340;0,821;0,179;0,000;0,000;0,000;teamScores;Gratification;0,967;0,157;0,111;0,085;Chant;1,765
101;NPC_101;Red;Paranoid;0,214;0,754;0,283;0,179;0,590;0,410;0,000;0,000;0,000;teamScores;Gratification;1,000;0,138;0,076;0,096;Chant;1,765
102;NPC_102;Red;Schizoid;0,391;0,169;0,072;0,415;0,564;0,436;0,000;0,000;0,000;teamScores;Gratification;0,977;0,142;0,080;0,074;Chant;1,765
103;NPC_103;Blue;Paranoid;0,293;0,564;0,308;0,146;0,527;0,473;0,000;0,000;0,000;enemyScores;Distress;1,000;-0,048;-0,058;-0,066;WatchCalmly;1,765
104;NPC_104;Blue;Schizoid;0,614;0,680;0,149;0,277;0,284;0,716;0,000;0,000;0,000;enemyScores;Distress;1,000;-0,031;-0,053;-0,059;WatchCalmly;1,765
105;NPC_105;Red;Schizotypal;0,901;0,821;0,554;0,665;0,360;0,640;0,000;0,000;0,000;teamScores;Gratification;1,000;0,143;0,066;0,095;Celebrate;1,765
106;NPC_106;Blue;Schizoid;0,465;0,596;0,279;0,493;0,384;0,616;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,008;0,001;-0,049;WatchCalmly;1,765
107;NPC_107;Red;Schizotypal;0,972;0,292;0,140;0,699;0,272;0,728;0,000;0,000;0,000;teamScores;Gratification;0,989;0,127;0,057;0,064;Celebrate;1,765
108;NPC_108;Red;Paranoid;0,275;0,642;0,555;0,059;0,924;0,076;0,000;0,000;0,000;teamScores;Gratification;1,000;0,162;0,116;0,151;Chant;1,765
109;NPC_109;Blue;Schizotypal;0,840;0,661;0,485;0,809;0,197;0,803;0,000;0,000;0,000;enemyScores;Disappointment;1,000;0,011;0,001;-0,030;FormGroup;1,765
110;NPC_110;Red;Paranoid;0,538;0,788;0,728;0,488;0,364;0,636;0,000;0,000;0,000;teamScores;Gratification;1,000;0,138;0,061;0,104;Celebrate;1,765
111;NPC_111;Blue;Schizoid;0,422;0,573;0,265;0,565;0,212;0,788;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,001;-0,005;-0,043;WatchCalmly;1,765
112;NPC_112;Red;Schizotypal;0,743;0,720;0,219;0,488;0,682;0,318;0,000;0,000;0,000;teamScores;Gratification;1,000;0,163;0,101;0,100;Celebrate;1,765
113;NPC_113;Blue;Schizotypal;0,716;0,669;0,242;0,314;0,312;0,688;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,014;-0,008;-0,040;Boo;1,765
114;NPC_114;Red;Schizotypal;0,697;0,457;0,074;0,528;0,540;0,460;0,000;0,000;0,000;teamScores;Gratification;0,977;0,146;0,081;0,076;Celebrate;1,765
115;NPC_115;Blue;Schizoid;0,595;0,440;0,292;0,542;0,317;0,683;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,004;-0,001;-0,044;WatchCalmly;1,765
116;NPC_116;Blue;Schizotypal;0,782;0,486;0,478;0,538;0,393;0,607;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,003;0,002;-0,033;WatchCalmly;1,765
117;NPC_117;Blue;Schizoid;0,055;0,300;0,011;0,308;0,564;0,436;0,000;0,000;0,000;enemyScores;Distress;1,000;-0,047;-0,051;-0,098;WatchCalmly;1,765
118;NPC_118;Red;Schizoid;0,375;0,433;0,243;0,596;0,382;0,618;0,000;0,000;0,000;teamScores;Gratification;1,000;0,138;0,067;0,071;Chant;1,765
119;NPC_119;Red;Schizotypal;0,511;0,427;0,031;0,461;0,505;0,495;0,000;0,000;0,000;teamScores;Gratification;0,970;0,138;0,074;0,069;Celebrate;1,765
120;NPC_120;Red;Paranoid;0,119;0,359;0,253;0,082;0,882;0,118;0,000;0,000;0,000;teamScores;Gratification;1,000;0,154;0,111;0,116;Chant;1,765
121;NPC_121;Blue;Schizotypal;0,801;0,795;0,380;0,534;0,466;0,534;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,007;0,007;-0,041;Boo;1,765
122;NPC_122;Blue;Schizoid;0,388;0,341;0,254;0,292;0,505;0,495;0,000;0,000;0,000;enemyScores;Distress;1,000;-0,040;-0,053;-0,070;WatchCalmly;1,765
123;NPC_123;Blue;Schizoid;0,513;0,697;0,350;0,674;0,212;0,788;0,000;0,000;0,000;enemyScores;Disappointment;1,000;0,004;-0,002;-0,040;WatchCalmly;1,765
124;NPC_124;Red;Schizotypal;0,886;0,521;0,351;0,800;0,510;0,490;0,000;0,000;0,000;teamScores;Gratification;1,000;0,164;0,090;0,092;Celebrate;1,765
125;NPC_125;Blue;Paranoid;0,585;0,618;0,361;0,325;0,651;0,349;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,064;-0,068;-0,107;WatchCalmly;1,765
126;NPC_126;Blue;Schizotypal;0,596;0,546;0,368;0,567;0,425;0,575;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,004;0,005;-0,045;WatchCalmly;1,765
127;NPC_127;Red;Schizoid;0,212;0,331;0,203;0,432;0,431;0,569;0,000;0,000;0,000;teamScores;Gratification;0,999;0,135;0,067;0,073;Chant;1,765
128;NPC_128;Blue;Paranoid;0,207;0,501;0,328;0,039;0,505;0,495;0,000;0,000;0,000;enemyScores;Distress;1,000;-0,052;-0,062;-0,063;WatchCalmly;1,765
129;NPC_129;Red;Schizotypal;0,505;0,070;0,058;0,237;0,893;0,107;0,000;0,000;0,000;teamScores;Gratification;0,975;0,158;0,117;0,101;Chant;1,765
130;NPC_130;Blue;Paranoid;0,637;0,653;0,496;0,355;0,490;0,510;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,015;0,001;-0,033;Boo;1,765
131;NPC_131;Blue;Paranoid;0,338;0,561;0,485;0,237;0,581;0,419;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,025;0,003;-0,039;Boo;1,765
132;NPC_132;Blue;Schizoid;0,105;0,571;0,055;0,064;0,414;0,586;0,000;0,000;0,000;enemyScores;Distress;1,000;-0,049;-0,061;-0,077;WatchCalmly;1,765
133;NPC_133;Blue;Schizotypal;0,542;0,447;0,296;0,373;0,592;0,408;0,000;0,000;0,000;enemyScores;Distress;1,000;-0,040;-0,048;-0,072;WatchCalmly;1,765
134;NPC_134;Red;Schizotypal;0,673;0,467;0,251;0,493;0,470;0,530;0,000;0,000;0,000;teamScores;Gratification;1,000;0,143;0,074;0,085;Celebrate;1,765
135;NPC_135;Blue;Paranoid;0,256;0,354;0,238;0,211;0,672;0,328;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,075;-0,073;-0,122;Boo;1,765
136;NPC_136;Red;Schizotypal;0,772;0,462;0,265;0,612;0,473;0,527;0,000;0,000;0,000;teamScores;Gratification;1,000;0,149;0,078;0,086;Celebrate;1,765
137;NPC_137;Red;Schizoid;0,305;0,291;0,151;0,255;0,543;0,457;0,000;0,000;0,000;teamScores;Gratification;0,990;0,134;0,073;0,082;Chant;1,765
138;NPC_138;Red;Paranoid;0,667;0,739;0,584;0,418;0,418;0,582;0,000;0,000;0,000;teamScores;Gratification;1,000;0,139;0,065;0,104;Celebrate;1,765
139;NPC_139;Red;Schizoid;0,586;0,310;0,227;0,641;0,225;0,775;0,000;0,000;0,000;teamScores;Gratification;1,000;0,121;0,051;0,062;Celebrate;1,765
140;NPC_140;Red;Paranoid;0,239;0,537;0,440;0,225;0,650;0,350;0,000;0,000;0,000;teamScores;Gratification;1,000;0,149;0,086;0,111;Chant;1,765
141;NPC_141;Red;Schizotypal;0,618;0,501;0,214;0,434;0,767;0,233;0,000;0,000;0,000;teamScores;Gratification;1,000;0,167;0,111;0,105;Chant;1,765
142;NPC_142;Blue;Paranoid;0,287;0,673;0,191;0,138;0,620;0,380;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,076;-0,076;-0,119;Boo;1,765
143;NPC_143;Blue;Schizoid;0,190;0,217;0,016;0,329;0,566;0,434;0,000;0,000;0,000;enemyScores;Distress;1,000;-0,046;-0,050;-0,096;WatchCalmly;1,765
144;NPC_144;Blue;Schizotypal;0,790;0,756;0,077;0,086;0,467;0,533;0,000;0,000;0,000;enemyScores;Distress;1,000;-0,051;-0,060;-0,068;WatchCalmly;1,765
145;NPC_145;Red;Paranoid;0,461;0,605;0,558;0,354;0,600;0,400;0,000;0,000;0,000;teamScores;Gratification;1,000;0,153;0,084;0,117;Chant;1,765
146;NPC_146;Blue;Schizoid;0,787;0,439;0,027;0,093;0,023;0,977;0,000;0,000;0,000;enemyScores;Disappointment;0,983;-0,015;-0,021;-0,032;WatchCalmly;1,765
147;NPC_147;Blue;Schizotypal;0,572;0,415;0,295;0,345;0,584;0,416;0,000;0,000;0,000;enemyScores;Distress;1,000;-0,041;-0,049;-0,070;WatchCalmly;1,765
148;NPC_148;Red;Schizotypal;0,954;0,839;0,544;0,822;0,259;0,741;0,000;0,000;0,000;teamScores;Gratification;1,000;0,137;0,060;0,083;Celebrate;1,765
149;NPC_149;Blue;Paranoid;0,370;0,596;0,590;0,234;0,736;0,264;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,072;-0,071;-0,098;Boo;1,765
