AgentID;AgentName;Team;Personality;Openness;Conscientiousness;Extraversion;Agreeableness;Neuroticism;Stability;PrevMood_P;PrevMood_A;PrevMood_D;EventID;Emotion;EmotionIntensity;NewMood_P;NewMood_A;NewMood_D;Action;Time
55;NPC_55;Red;Borderline;0,943;0,842;0,783;0,751;0,604;0,396;0,000;0,000;0,000;teamScores;Gratification;1,000;0,180;0,101;0,133;Celebrate;3,463
56;NPC_56;Red;Antisocial;0,706;0,340;0,344;0,189;0,626;0,374;0,000;0,000;0,000;teamScores;Gratification;1,000;0,143;0,081;0,113;Celebrate;3,463
57;NPC_57;Blue;Borderline;0,886;0,417;0,500;0,785;0,799;0,201;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,043;-0,044;-0,114;WatchCalmly;3,463
58;NPC_58;Red;Histrionic;0,545;0,415;0,936;0,793;0,068;0,932;0,000;0,000;0,000;teamScores;Gratification;1,000;0,110;0,040;0,078;Celebrate;3,463
59;NPC_59;Red;Antisocial;0,932;0,802;0,672;0,390;0,482;0,518;0,000;0,000;0,000;teamScores;Gratification;1,000;0,145;0,071;0,121;Celebrate;3,463
60;NPC_60;Blue;Histrionic;0,768;0,282;0,773;0,595;0,250;0,750;0,000;0,000;0,000;enemyScores;Disappointment;1,000;0,006;-0,003;-0,014;WatchCalmly;3,463
61;NPC_61;Red;Borderline;0,530;0,315;0,435;0,527;0,982;0,018;0,000;0,000;0,000;teamScores;Gratification;1,000;0,198;0,150;0,136;Chant;3,463
62;NPC_62;Blue;Histrionic;0,669;0,310;0,737;0,386;0,564;0,436;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,011;0,007;-0,018;Boo;3,463
63;NPC_63;Blue;Histrionic;0,644;0,084;0,668;0,573;0,547;0,453;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,002;0,013;-0,028;Boo;3,463
64;NPC_64;Red;Narcissistic;0,370;0,181;0,431;0,051;0,900;0,100;0,000;0,000;0,000;teamScores;Gratification;1,000;0,157;0,112;0,140;Chant;3,463
65;NPC_65;Blue;Antisocial;0,652;0,408;0,542;0,381;0,452;0,548;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,011;0,000;-0,029;Boo;3,463
66;NPC_66;Red;Narcissistic;0,333;0,295;0,560;0,278;0,677;0,323;0,000;0,000;0,000;teamScores;Gratification;1,000;0,156;0,091;0,124;Chant;3,463
67;NPC_67;Red;Antisocial;0,988;0,733;0,798;0,578;0,152;0,848;0,000;0,000;0,000;teamScores;Gratification;1,000;0,117;0,042;0,090;Celebrate;3,463
68;NPC_68;Red;Histrionic;0,416;0,212;0,465;0,255;0,636;0,364;0,000;0,000;0,000;teamScores;Gratification;1,000;0,149;0,085;0,115;Chant;3,463
69;NPC_69;Red;Borderline;0,527;0,432;0,426;0,474;0,663;0,337;0,000;0,000;0,000;teamScores;Gratification;1,000;0,164;0,098;0,111;Chant;3,463
70;NPC_70;Blue;Antisocial;0,777;0,603;0,188;0,067;0,569;0,431;0,000;0,000;0,000;enemyScores;Distress;1,000;-0,057;-0,060;-0,066;Boo;3,463
71;NPC_71;Blue;Narcissistic;0,461;0,444;0,830;0,287;0,366;0,634;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,009;-0,007;-0,011;Boo;3,463
72;NPC_72;Blue;Antisocial;0,382;0,271;0,343;0,131;0,744;0,256;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,084;-0,075;-0,115;Boo;3,463
73;NPC_73;Red;Antisocial;0,754;0,237;0,343;0,070;0,809;0,191;0,000;0,000;0,000;teamScores;Gratification;1,000;0,150;0,100;0,133;Celebrate;3,463
74;NPC_74;Red;Borderline;0,506;0,397;0,320;0,322;0,718;0,282;0,000;0,000;0,000;teamScores;Gratification;1,000;0,158;0,099;0,111;Chant;3,463
75;NPC_75;Red;Borderline;0,557;0,287;0,257;0,386;0,752;0,248;0,000;0,000;0,000;teamScores;Gratification;1,000;0,164;0,106;0,108;Chant;3,463
76;NPC_76;Blue;Antisocial;0,444;0,385;0,220;0,188;0,810;0,190;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,089;-0,071;-0,132;Boo;3,463
77;NPC_77;Blue;Histrionic;0,162;0,107;0,450;0,322;0,562;0,438;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,020;0,005;-0,047;Boo;3,463
78;NPC_78;Blue;Histrionic;0,270;0,068;0,364;0,288;0,763;0,237;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,075;-0,068;-0,122;WatchCalmly;3,463
79;NPC_79;Blue;Histrionic;0,388;0,122;0,408;0,162;0,709;0,291;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,078;-0,074;-0,108;Boo;3,463
80;NPC_80;Red;Antisocial;0,458;0,410;0,344;0,180;0,552;0,448;0,000;0,000;0,000;teamScores;Gratification;1,000;0,136;0,072;0,102;Celebrate;3,463
81;NPC_81;Red;Narcissistic;0,144;0,661;0,837;0,081;0,264;0,736;0,000;0,000;0,000;teamScores;Gratification;1,000;0,111;0,039;0,101;Chant;3,463
82;NPC_82;Blue;Histrionic;0,811;0,394;0,937;0,515;0,414;0,586;0,000;0,000;0,000;enemyScores;Disappointment;1,000;0,002;0,003;-0,004;FormGroup;3,463
83;NPC_83;Red;Narcissistic;0,622;0,725;0,951;0,478;0,318;0,682;0,000;0,000;0,000;teamScores;Gratification;1,000;0,135;0,056;0,113;Celebrate;3,463
84;NPC_84;Blue;Narcissistic;0,445;0,712;0,762;0,433;0,459;0,541;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,005;0,003;-0,020;Boo;3,463
85;NPC_85;Blue;Narcissistic;0,345;0,124;0,499;0,039;0,735;0,265;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,086;-0,079;-0,100;Boo;3,463
86;NPC_86;Red;Borderline;0,732;0,401;0,644;0,584;0,787;0,213;0,000;0,000;0,000;teamScores;Gratification;1,000;0,188;0,121;0,141;Celebrate;3,463
87;NPC_87;Red;Antisocial;0,550;0,543;0,385;0,355;0,642;0,358;0,000;0,000;0,000;teamScores;Gratification;1,000;0,154;0,090;0,110;Celebrate;3,463
88;NPC_88;Red;Narcissistic;0,503;0,390;0,996;0,368;0,322;0,678;0,000;0,000;0,000;teamScores;Gratification;1,000;0,132;0,053;0,117;Celebrate;3,463
89;NPC_89;Blue;Narcissistic;0,469;0,325;0,706;0,296;0,430;0,570;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,012;-0,004;-0,020;Boo;3,463
90;NPC_90;Blue;Narcissistic;0,525;0,537;0,603;0,044;0,517;0,483;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,030;-0,008;-0,021;Boo;3,463
91;NPC_91;Red;Antisocial;0,355;0,267;0,317;0,220;0,676;0,324;0,000;0,000;0,000;teamScores;Gratification;1,000;0,148;0,089;0,107;Chant;3,463
92;NPC_92;Blue;Histrionic;0,693;0,474;0,947;0,847;0,337;0,663;0,000;0,000;0,000;enemyScores;Disappointment;1,000;0,018;0,009;-0,012;FormGroup;3,463
93;NPC_93;Blue;Histrionic;0,185;0,166;0,836;0,241;0,819;0,181;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,073;-0,069;-0,087;Boo;3,463
94;NPC_94;Red;Borderline;0,528;0,337;0,429;0,252;0,758;0,242;0,000;0,000;0,000;teamScores;Gratification;1,000;0,159;0,101;0,125;Chant;3,463
95;NPC_95;Red;Narcissistic;0,412;0,450;0,520;0,221;0,745;0,255;0,000;0,000;0,000;teamScores;Gratification;1,000;0,158;0,098;0,130;Chant;3,463
96;NPC_96;Red;Histrionic;0,467;0,029;0,495;0,171;0,959;0,041;0,000;0,000;0,000;teamScores;Gratification;1,000;0,171;0,127;0,150;Chant;3,463
97;NPC_97;Red;Antisocial;0,511;0,277;0,361;0,075;0,902;0,098;0,000;0,000;0,000;teamScores;Gratification;1,000;0,157;0,114;0,137;Chant;3,463
98;NPC_98;Blue;Histrionic;0,515;0,357;0,768;0,716;0,623;0,377;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,033;-0,053;-0,086;WatchCalmly;3,463
99;NPC_99;Blue;Narcissistic;0,293;0,523;0,629;0,261;0,632;0,368;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,062;-0,071;-0,090;Boo;3,463
100;NPC_100;Blue;Antisocial;0,548;0,275;0,426;0,259;0,467;0,533;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,020;-0,003;-0,036;Boo;3,463
101;NPC_101;Blue;Histrionic;0,474;0,218;0,697;0,546;0,305;0,695;0,000;0,000;0,000;enemyScores;Disappointment;1,000;0,002;-0,002;-0,023;WatchCalmly;3,463
102;NPC_102;Red;Borderline;0,773;0,728;0,303;0,634;0,707;0,293;0,000;0,000;0,000;teamScores;Gratification;1,000;0,176;0,111;0,106;Celebrate;3,463
103;NPC_103;Red;Narcissistic;0,550;0,898;0,936;0,382;0,454;0,546;0,000;0,000;0,000;teamScores;Gratification;1,000;0,146;0,068;0,129;Celebrate;3,463
104;NPC_104;Blue;Histrionic;0,501;0,401;0,725;0,635;0,283;0,717;0,000;0,000;0,000;enemyScores;Disappointment;1,000;0,007;0,000;-0,022;FormGroup;3,463
105;NPC_105;Blue;Histrionic;0,157;0,064;0,473;0,178;0,872;0,128;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,089;-0,070;-0,121;Boo;3,463
106;NPC_106;Red;Histrionic;0,261;0,157;0,587;0,271;0,743;0,257;0,000;0,000;0,000;teamScores;Gratification;1,000;0,162;0,100;0,130;Chant;3,463
107;NPC_107;Red;Narcissistic;0,420;0,449;0,536;0,346;0,652;0,348;0,000;0,000;0,000;teamScores;Gratification;1,000;0,158;0,091;0,119;Chant;3,463
108;NPC_108;Blue;Antisocial;0,693;0,464;0,468;0,290;0,410;0,590;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,016;-0,005;-0,030;Boo;3,463
109;NPC_109;Red;Antisocial;0,842;0,264;0,548;0,094;0,440;0,560;0,000;0,000;0,000;teamScores;Gratification;1,000;0,124;0,056;0,114;Celebrate;3,463
110;NPC_110;Red;Borderline;0,861;0,752;0,767;0,455;0,864;0,136;0,000;0,000;0,000;teamScores;Gratification;1,000;0,189;0,127;0,166;Celebrate;3,463
111;NPC_111;Red;Antisocial;0,875;0,508;0,675;0,409;0,214;0,786;0,000;0,000;0,000;teamScores;Gratification;1,000;0,117;0,044;0,092;Celebrate;3,463
112;NPC_112;Blue;Borderline;1,000;0,746;0,717;0,766;0,509;0,491;0,000;0,000;0,000;enemyScores;Disappointment;1,000;0,010;0,018;-0,022;FormGroup;3,463
113;NPC_113;Blue;Narcissistic;0,572;0,582;0,674;0,418;0,355;0,645;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,005;-0,003;-0,021;WatchCalmly;3,463
114;NPC_114;Red;Histrionic;0,622;0,123;0,775;0,331;0,598;0,402;0,000;0,000;0,000;teamScores;Gratification;1,000;0,156;0,083;0,136;Celebrate;3,463
115;NPC_115;Red;Histrionic;0,373;0,209;0,526;0,395;0,608;0,392;0,000;0,000;0,000;teamScores;Gratification;1,000;0,156;0,087;0,112;Chant;3,463
116;NPC_116;Red;Antisocial;0,600;0,450;0,372;0,328;0,441;0,559;0,000;0,000;0,000;teamScores;Gratification;1,000;0,133;0,064;0,093;Celebrate;3,463
117;NPC_117;Red;Narcissistic;0,393;0,313;0,477;0,177;0,631;0,369;0,000;0,000;0,000;teamScores;Gratification;1,000;0,145;0,081;0,117;Chant;3,463
118;NPC_118;Red;Antisocial;0,812;0,390;0,420;0,095;0,342;0,658;0,000;0,000;0,000;teamScores;Gratification;1,000;0,113;0,046;0,096;Celebrate;3,463
119;NPC_119;Red;Borderline;0,364;0,230;0,358;0,356;0,776;0,224;0,000;0,000;0,000;teamScores;Gratification;1,000;0,166;0,109;0,114;Chant;3,463
120;NPC_120;Blue;Histrionic;0,433;0,337;0,599;0,505;0,642;0,358;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,049;-0,061;-0,097;WatchCalmly;3,463
121;NPC_121;Blue;Narcissistic;0,237;0,242;0,395;0,187;0,696;0,304;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,076;-0,073;-0,112;Boo;3,463
122;NPC_122;Blue;Narcissistic;0,725;0,871;0,986;0,200;0,171;0,829;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,005;-0,016;0,004;CalmSituation;3,463
123;NPC_123;Red;Antisocial;0,565;0,501;0,323;0,107;0,751;0,249;0,000;0,000;0,000;teamScores;Gratification;1,000;0,147;0,094;0,121;Celebrate;3,463
124;NPC_124;Blue;Histrionic;0,230;0,091;0,906;0,654;0,331;0,669;0,000;0,000;0,000;enemyScores;Disappointment;1,000;0,009;0,003;-0,017;FormGroup;3,463
125;NPC_125;Blue;Narcissistic;0,799;0,307;0,890;0,224;0,300;0,700;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,009;-0,012;-0,001;WatchCalmly;3,463
126;NPC_126;Red;Histrionic;0,833;0,394;0,887;0,730;0,321;0,679;0,000;0,000;0,000;teamScores;Gratification;1,000;0,146;0,064;0,108;Celebrate;3,463
127;NPC_127;Red;Antisocial;0,641;0,610;0,471;0,218;0,722;0,278;0,000;0,000;0,000;teamScores;Gratification;1,000;0,155;0,095;0,129;Celebrate;3,463
128;NPC_128;Red;Histrionic;0,304;0,182;0,794;0,212;0,462;0,538;0,000;0,000;0,000;teamScores;Gratification;1,000;0,136;0,063;0,120;Chant;3,463
129;NPC_129;Blue;Histrionic;0,257;0,241;0,926;0,741;0,111;0,889;0,000;0,000;0,000;enemyScores;Disappointment;1,000;0,014;-0,004;-0,014;FormGroup;3,463
130;NPC_130;Blue;Antisocial;0,492;0,414;0,309;0,080;0,549;0,451;0,000;0,000;0,000;enemyScores;Distress;1,000;-0,053;-0,060;-0,062;WatchCalmly;3,463
131;NPC_131;Blue;Narcissistic;0,190;0,256;0,888;0,188;0,719;0,281;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,068;-0,073;-0,076;Boo;3,463
132;NPC_132;Blue;Histrionic;0,456;0,008;0,623;0,285;0,472;0,528;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,016;-0,002;-0,026;Boo;3,463
133;NPC_133;Red;Borderline;0,962;0,359;0,337;0,573;0,689;0,311;0,000;0,000;0,000;teamScores;Gratification;1,000;0,171;0,106;0,113;Celebrate;3,463
134;NPC_134;Red;Histrionic;0,576;0,274;0,893;0,316;0,653;0,347;0,000;0,000;0,000;teamScores;Gratification;1,000;0,163;0,090;0,151;Celebrate;3,463
135;NPC_135;Red;Borderline;0,902;0,306;0,670;0,791;0,774;0,226;0,000;0,000;0,000;teamScores;Gratification;1,000;0,200;0,128;0,140;Celebrate;3,463
136;NPC_136;Red;Borderline;0,438;0,283;0,314;0,365;0,788;0,212;0,000;0,000;0,000;teamScores;Gratification;1,000;0,167;0,111;0,113;Chant;3,463
137;NPC_137;Red;Narcissistic;0,189;0,278;0,517;0,037;0,727;0,273;0,000;0,000;0,000;teamScores;Gratification;1,000;0,145;0,088;0,128;Chant;3,463
138;NPC_138;Red;Histrionic;0,231;0,120;0,376;0,250;0,624;0,376;0,000;0,000;0,000;teamScores;Gratification;1,000;0,146;0,083;0,104;Chant;3,463
139;NPC_139;Red;Narcissistic;0,357;0,833;0,950;0,041;0,402;0,598;0,000;0,000;0,000;teamScores;Gratification;1,000;0,125;0,050;0,128;Celebrate;3,463
140;NPC_140;Red;Antisocial;0,364;0,242;0,330;0,167;0,670;0,330;0,000;0,000;0,000;teamScores;Gratification;1,000;0,145;0,086;0,109;Chant;3,463
141;NPC_141;Red;Narcissistic;0,150;0,449;0,510;0,069;0,688;0,312;0,000;0,000;0,000;teamScores;Gratification;1,000;0,144;0,084;0,122;Chant;3,463
142;NPC_142;Blue;Narcissistic;0,580;0,376;0,749;0,263;0,620;0,380;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,059;-0,071;-0,075;WatchCalmly;3,463
143;NPC_143;Blue;Borderline;0,548;0,370;0,455;0,389;0,882;0,118;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,076;-0,060;-0,121;Boo;3,463
144;NPC_144;Blue;Narcissistic;0,154;0,682;0,832;0,068;0,230;0,770;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,014;-0,018;-0,010;WatchCalmly;3,463
145;NPC_145;Blue;Histrionic;0,466;0,126;0,591;0,578;0,651;0,349;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,045;-0,058;-0,099;WatchCalmly;3,463
146;NPC_146;Blue;Borderline;0,993;0,700;0,843;0,967;0,371;0,629;0,000;0,000;0,000;enemyScores;Disappointment;1,000;0,022;0,015;-0,016;FormGroup;3,463
147;NPC_147;Blue;Antisocial;0,987;0,843;0,369;0,055;0,664;0,336;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,081;-0,079;-0,092;Boo;3,463
148;NPC_148;Red;Borderline;0,595;0,579;0,504;0,508;0,684;0,316;0,000;0,000;0,000;teamScores;Gratification;1,000;0,170;0,102;0,119;Celebrate;3,463
149;NPC_149;Red;Antisocial;0,716;0,558;0,494;0,443;0,549;0,451;0,000;0,000;0,000;teamScores;Gratification;1,000;0,152;0,081;0,110;Celebrate;3,463
