AgentID;AgentName;Team;Personality;Openness;Conscientiousness;Extraversion;Agreeableness;Neuroticism;Stability;PrevMood_P;PrevMood_A;PrevMood_D;EventID;Emotion;EmotionIntensity;NewMood_P;NewMood_A;NewMood_D;Action;Time
17;NPC_17;Blue;Borderline;0,971;0,771;0,838;0,720;0,474;0,526;0,000;0,000;0,000;enemyScores;Disappointment;1,000;0,010;0,014;-0,012;FormGroup;1,249
18;NPC_18;Red;Narcissistic;0,844;0,830;0,986;0,602;0,222;0,778;0,000;0,000;0,000;teamScores;Gratification;1,000;0,129;0,050;0,105;Celebrate;1,249
19;NPC_19;Blue;Antisocial;0,423;0,384;0,337;0,259;0,715;0,285;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,074;-0,070;-0,116;Boo;1,249
20;NPC_20;Blue;Borderline;0,734;0,521;0,565;0,575;0,660;0,340;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,047;-0,058;-0,096;WatchCalmly;1,249
21;NPC_21;Red;Borderline;0,353;0,220;0,230;0,181;0,834;0,166;0,000;0,000;0,000;teamScores;Gratification;1,000;0,157;0,109;0,113;Chant;1,249
22;NPC_22;Red;Antisocial;0,795;0,766;0,454;0,430;0,376;0,624;0,000;0,000;0,000;teamScores;Gratification;1,000;0,133;0,061;0,094;Celebrate;1,249
23;NPC_23;Red;Histrionic;0,669;0,252;0,914;0,470;0,163;0,837;0,000;0,000;0,000;teamScores;Gratification;1,000;0,116;0,041;0,094;Celebrate;1,249
24;NPC_24;Blue;Narcissistic;0,381;0,253;0,488;0,136;0,836;0,164;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,089;-0,073;-0,111;Boo;1,249
25;NPC_25;Blue;Narcissistic;0,299;0,958;0,962;0,281;0,168;0,832;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,003;-0,014;-0,005;CalmSituation;1,249
26;NPC_26;Red;Borderline;0,412;0,294;0,267;0,356;0,802;0,198;0,000;0,000;0,000;teamScores;Gratification;1,000;0,166;0,112;0,110;Chant;1,249
27;NPC_27;Red;Antisocial;0,447;0,052;0,414;0,008;0,632;0,368;0,000;0,000;0,000;teamScores;Gratification;1,000;0,134;0,074;0,118;Celebrate;1,249
28;NPC_28;Red;Antisocial;0,873;0,164;0,389;0,160;0,824;0,176;0,000;0,000;0,000;teamScores;Gratification;1,000;0,158;0,107;0,139;Celebrate;1,249
29;NPC_29;Blue;Borderline;0,736;0,429;0,352;0,631;0,968;0,032;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,068;-0,044;-0,140;WatchCalmly;1,249
30;NPC_30;Blue;Borderline;0,546;0,363;0,200;0,243;0,847;0,153;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,089;-0,068;-0,136;Boo;1,249
31;NPC_31;Blue;Narcissistic;0,474;0,574;0,715;0,089;0,461;0,539;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,023;-0,010;-0,015;Boo;1,249
32;NPC_32;Blue;Borderline;0,886;0,685;0,789;0,706;0,488;0,512;0,000;0,000;0,000;enemyScores;Disappointment;1,000;0,008;0,014;-0,017;FormGroup;1,249
33;NPC_33;Blue;Antisocial;0,695;0,658;0,457;0,438;0,408;0,592;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,009;0,000;-0,034;Boo;1,249
34;NPC_34;Blue;Antisocial;0,357;0,270;0,245;0,213;0,698;0,302;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,077;-0,072;-0,122;Boo;1,249
35;NPC_35;Blue;Histrionic;0,281;0,167;0,432;0,312;0,723;0,277;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,069;-0,068;-0,114;WatchCalmly;1,249
36;NPC_36;Red;Antisocial;0,548;0,068;0,295;0,048;0,556;0,444;0,000;0,000;0,000;teamScores;Gratification;1,000;0,128;0,067;0,104;Celebrate;1,249
37;NPC_37;Red;Histrionic;0,253;0,151;0,456;0,410;0,629;0,371;0,000;0,000;0,000;teamScores;Gratification;1,000;0,158;0,091;0,106;Chant;1,249
38;NPC_38;Blue;Antisocial;0,646;0,275;0,544;0,269;0,480;0,520;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,018;-0,002;-0,027;Boo;1,249
39;NPC_39;Red;Narcissistic;0,396;0,408;0,607;0,295;0,465;0,535;0,000;0,000;0,000;teamScores;Gratification;1,000;0,138;0,066;0,108;Chant;1,249
40;NPC_40;Red;Borderline;0,554;0,289;0,464;0,547;0,764;0,236;0,000;0,000;0,000;teamScores;Gratification;1,000;0,179;0,115;0,121;Chant;1,249
41;NPC_41;Red;Borderline;0,625;0,590;0,447;0,423;0,688;0,312;0,000;0,000;0,000;teamScores;Gratification;1,000;0,164;0,099;0,118;Celebrate;1,249
42;NPC_42;Red;Borderline;0,932;0,768;0,754;0,904;0,436;0,564;0,000;0,000;0,000;teamScores;Gratification;1,000;0,165;0,084;0,110;Celebrate;1,249
43;NPC_43;Blue;Narcissistic;0,475;0,192;0,650;0,120;0,617;0,383;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,068;-0,077;-0,080;WatchCalmly;1,249
44;NPC_44;Red;Histrionic;0,348;0,128;0,393;0,350;0,850;0,150;0,000;0,000;0,000;teamScores;Gratification;1,000;0,173;0,119;0,123;Chant;1,249
45;NPC_45;Red;Antisocial;0,932;0,235;0,410;0,143;0,641;0,359;0,000;0,000;0,000;teamScores;Gratification;1,000;0,142;0,081;0,125;Celebrate;1,249
46;NPC_46;Red;Antisocial;0,686;0,112;0,204;0,017;0,575;0,425;0,000;0,000;0,000;teamScores;Gratification;0,999;0,126;0,068;0,102;Celebrate;1,249
47;NPC_47;Red;Narcissistic;0,422;0,441;0,737;0,350;0,492;0,508;0,000;0,000;0,000;teamScores;Gratification;1,000;0,145;0,071;0,118;Chant;1,249
48;NPC_48;Blue;Histrionic;0,556;0,116;0,858;0,671;0,671;0,329;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,036;-0,053;-0,081;WatchCalmly;1,249
49;NPC_49;Red;Narcissistic;0,298;0,555;0,561;0,137;0,777;0,223;0,000;0,000;0,000;teamScores;Gratification;1,000;0,156;0,099;0,136;Chant;1,249
50;NPC_50;Blue;Narcissistic;0,467;0,663;0,843;0,367;0,445;0,555;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,007;-0,001;-0,013;Boo;1,249
51;NPC_51;Red;Borderline;0,367;0,282;0,350;0,355;0,972;0,028;0,000;0,000;0,000;teamScores;Gratification;1,000;0,182;0,139;0,129;Chant;1,249
52;NPC_52;Red;Narcissistic;0,268;0,272;0,376;0,141;0,802;0,198;0,000;0,000;0,000;teamScores;Gratification;1,000;0,155;0,103;0,122;Chant;1,249
53;NPC_53;Red;Narcissistic;0,549;0,426;0,597;0,204;0,735;0,265;0,000;0,000;0,000;teamScores;Gratification;1,000;0,158;0,096;0,139;Celebrate;1,249
54;NPC_54;Red;Borderline;0,813;0,733;0,212;0,683;0,826;0,174;0,000;0,000;0,000;teamScores;Gratification;1,000;0,189;0,131;0,106;Celebrate;1,249
55;NPC_55;Blue;Antisocial;0,920;0,897;0,134;0,133;0,431;0,569;0,000;0,000;0,000;enemyScores;Distress;1,000;-0,046;-0,059;-0,061;WatchCalmly;1,249
56;NPC_56;Blue;Antisocial;0,556;0,438;0,367;0,089;0,607;0,393;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,075;-0,078;-0,098;Boo;1,249
57;NPC_57;Blue;Antisocial;0,461;0,352;0,321;0,119;0,781;0,219;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,088;-0,075;-0,118;Boo;1,249
58;NPC_58;Blue;Narcissistic;0,311;0,285;0,408;0,067;0,707;0,293;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,083;-0,079;-0,107;Boo;1,249
59;NPC_59;Blue;Borderline;0,836;0,718;0,678;0,724;0,560;0,440;0,000;0,000;0,000;enemyScores;Disappointment;1,000;0,006;0,020;-0,027;FormGroup;1,249
60;NPC_60;Red;Antisocial;0,436;0,329;0,234;0,196;0,677;0,323;0,000;0,000;0,000;teamScores;Gratification;1,000;0,145;0,088;0,103;Chant;1,249
61;NPC_61;Red;Antisocial;0,679;0,471;0,387;0,145;0,647;0,353;0,000;0,000;0,000;teamScores;Gratification;1,000;0,143;0,082;0,118;Celebrate;1,249
62;NPC_62;Blue;Borderline;0,523;0,315;0,490;0,332;0,926;0,074;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,083;-0,061;-0,120;Boo;1,249
63;NPC_63;Blue;Narcissistic;0,340;0,476;0,517;0,296;0,672;0,328;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,065;-0,069;-0,101;WatchCalmly;1,249
64;NPC_64;Blue;Narcissistic;0,164;0,301;0,475;0,095;0,764;0,236;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,085;-0,077;-0,110;Boo;1,249
65;NPC_65;Red;Histrionic;0,650;0,326;0,754;0,633;0,362;0,638;0,000;0,000;0,000;teamScores;Gratification;1,000;0,145;0,066;0,104;Celebrate;1,249
66;NPC_66;Red;Borderline;0,779;0,619;0,569;0,585;0,876;0,124;0,000;0,000;0,000;teamScores;Gratification;1,000;0,195;0,135;0,144;Celebrate;1,249
67;NPC_67;Red;Antisocial;0,509;0,345;0,480;0,327;0,600;0,400;0,000;0,000;0,000;teamScores;Gratification;1,000;0,151;0,083;0,113;Celebrate;1,249
68;NPC_68;Red;Narcissistic;0,425;0,337;0,546;0,244;0,745;0,255;0,000;0,000;0,000;teamScores;Gratification;1,000;0,160;0,099;0,132;Chant;1,249
69;NPC_69;Blue;Borderline;0,794;0,131;0,308;0,637;0,975;0,025;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,069;-0,043;-0,144;WatchCalmly;1,249
70;NPC_70;Red;Borderline;0,559;0,358;0,557;0,309;0,706;0,294;0,000;0,000;0,000;teamScores;Gratification;1,000;0,161;0,097;0,130;Celebrate;1,249
71;NPC_71;Red;Antisocial;0,519;0,389;0,112;0,045;0,660;0,340;0,000;0,000;0,000;teamScores;Gratification;0,984;0,131;0,078;0,097;Celebrate;1,249
72;NPC_72;Red;Borderline;0,582;0,202;0,571;0,433;0,859;0,141;0,000;0,000;0,000;teamScores;Gratification;1,000;0,183;0,125;0,142;Chant;1,249
73;NPC_73;Blue;Borderline;0,354;0,262;0,201;0,264;0,920;0,080;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,094;-0,064;-0,148;Boo;1,249
74;NPC_74;Red;Borderline;0,446;0,426;0,318;0,414;0,889;0,111;0,000;0,000;0,000;teamScores;Gratification;1,000;0,179;0,128;0,120;Chant;1,249
75;NPC_75;Red;Histrionic;0,452;0,254;0,484;0,416;0,537;0,463;0,000;0,000;0,000;teamScores;Gratification;1,000;0,149;0,079;0,104;Chant;1,249
76;NPC_76;Red;Borderline;0,491;0,319;0,302;0,312;0,774;0,226;0,000;0,000;0,000;teamScores;Gratification;1,000;0,162;0,106;0,114;Chant;1,249
77;NPC_77;Red;Antisocial;0,992;0,784;0,750;0,032;0,155;0,845;0,000;0,000;0,000;teamScores;Gratification;1,000;0,097;0,029;0,097;Celebrate;1,249
78;NPC_78;Red;Antisocial;0,633;0,540;0,574;0,269;0,716;0,284;0,000;0,000;0,000;teamScores;Gratification;1,000;0,160;0,096;0,135;Celebrate;1,249
79;NPC_79;Blue;Narcissistic;0,632;0,715;0,810;0,368;0,416;0,584;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,007;-0,002;-0,012;Boo;1,249
80;NPC_80;Red;Narcissistic;0,384;0,577;0,966;0,243;0,371;0,629;0,000;0,000;0,000;teamScores;Gratification;1,000;0,131;0,054;0,121;Celebrate;1,249
81;NPC_81;Red;Histrionic;0,415;0,288;0,657;0,522;0,594;0,406;0,000;0,000;0,000;teamScores;Gratification;1,000;0,164;0,090;0,118;Chant;1,249
82;NPC_82;Red;Borderline;0,655;0,388;0,642;0,251;0,784;0,216;0,000;0,000;0,000;teamScores;Gratification;1,000;0,166;0,105;0,148;Celebrate;1,249
83;NPC_83;Blue;Histrionic;0,160;0,095;0,371;0,275;0,836;0,164;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,082;-0,067;-0,130;Boo;1,249
84;NPC_84;Red;Borderline;0,608;0,191;0,252;0,132;0,956;0,044;0,000;0,000;0,000;teamScores;Gratification;1,000;0,163;0,125;0,132;Chant;1,249
85;NPC_85;Blue;Narcissistic;0,734;0,504;0,787;0,148;0,722;0,278;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,072;-0,075;-0,071;Boo;1,249
86;NPC_86;Red;Antisocial;0,379;0,212;0,100;0,082;0,667;0,333;0,000;0,000;0,000;teamScores;Gratification;0,982;0,133;0,080;0,092;Chant;1,249
87;NPC_87;Red;Histrionic;0,399;0,198;0,953;0,354;0,516;0,484;0,000;0,000;0,000;teamScores;Gratification;1,000;0,152;0,074;0,135;Chant;1,249
88;NPC_88;Blue;Narcissistic;0,623;0,717;0,983;0,416;0,120;0,880;0,000;0,000;0,000;enemyScores;Disappointment;1,000;0,003;-0,012;-0,001;ComfortAlly;1,249
89;NPC_89;Blue;Narcissistic;0,470;0,733;0,794;0,402;0,573;0,427;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,010;0,008;-0,018;Boo;1,249
90;NPC_90;Blue;Borderline;0,355;0,255;0,346;0,292;0,804;0,196;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,079;-0,067;-0,125;Boo;1,249
91;NPC_91;Red;Antisocial;0,544;0,289;0,112;0,048;0,620;0,380;0,000;0,000;0,000;teamScores;Gratification;0,984;0,128;0,073;0,094;Celebrate;1,249
92;NPC_92;Blue;Borderline;0,639;0,334;0,525;0,481;0,714;0,286;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,056;-0,060;-0,103;WatchCalmly;1,249
93;NPC_93;Red;Histrionic;0,391;0,041;0,741;0,371;0,601;0,399;0,000;0,000;0,000;teamScores;Gratification;1,000;0,158;0,085;0,129;Chant;1,249
94;NPC_94;Blue;Histrionic;0,365;0,212;0,845;0,799;0,669;0,331;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,029;-0,048;-0,089;WatchCalmly;1,249
95;NPC_95;Blue;Histrionic;0,801;0,273;0,928;0,525;0,434;0,566;0,000;0,000;0,000;enemyScores;Disappointment;1,000;0,002;0,004;-0,005;FormGroup;1,249
96;NPC_96;Red;Histrionic;0,718;0,337;0,806;0,382;0,543;0,457;0,000;0,000;0,000;teamScores;Gratification;1,000;0,154;0,078;0,133;Celebrate;1,249
97;NPC_97;Red;Borderline;0,954;0,557;0,854;0,725;0,568;0,432;0,000;0,000;0,000;teamScores;Gratification;1,000;0,176;0,095;0,135;Celebrate;1,249
98;NPC_98;Red;Histrionic;0,384;0,134;0,448;0,308;0,830;0,170;0,000;0,000;0,000;teamScores;Gratification;1,000;0,169;0,114;0,128;Chant;1,249
99;NPC_99;Red;Narcissistic;0,315;0,291;0,621;0,286;0,457;0,543;0,000;0,000;0,000;teamScores;Gratification;1,000;0,137;0,065;0,107;Chant;1,249
100;NPC_100;Red;Narcissistic;0,459;0,861;0,914;0,211;0,641;0,359;0,000;0,000;0,000;teamScores;Gratification;1,000;0,156;0,084;0,151;Celebrate;1,249
101;NPC_101;Red;Borderline;0,879;0,761;0,720;0,617;0,660;0,340;0,000;0,000;0,000;teamScores;Gratification;1,000;0,178;0,103;0,137;Celebrate;1,249
102;NPC_102;Red;Antisocial;0,890;0,204;0,676;0,061;0,490;0,510;0,000;0,000;0,000;teamScores;Gratification;1,000;0,129;0,060;0,129;Celebrate;1,249
103;NPC_103;Red;Borderline;0,791;0,088;0,654;0,216;0,987;0,013;0,000;0,000;0,000;teamScores;Gratification;1,000;0,180;0,134;0,175;Celebrate;1,249
104;NPC_104;Blue;Antisocial;0,561;0,249;0,500;0,046;0,623;0,377;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,076;-0,080;-0,088;Boo;1,249
105;NPC_105;Red;Narcissistic;0,248;0,102;0,371;0,035;0,702;0,298;0,000;0,000;0,000;teamScores;Gratification;1,000;0,140;0,084;0,116;Chant;1,249
106;NPC_106;Red;Narcissistic;0,300;0,224;0,371;0,199;0,720;0,280;0,000;0,000;0,000;teamScores;Gratification;1,000;0,152;0,094;0,114;Chant;1,249
107;NPC_107;Red;Antisocial;0,557;0,406;0,334;0,105;0,801;0,199;0,000;0,000;0,000;teamScores;Gratification;1,000;0,151;0,101;0,126;Celebrate;1,249
108;NPC_108;Blue;Borderline;0,691;0,656;0,419;0,669;0,690;0,310;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,046;-0,053;-0,113;WatchCalmly;1,249
109;NPC_109;Blue;Borderline;0,897;0,389;0,386;0,789;0,875;0,125;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,050;-0,040;-0,130;WatchCalmly;1,249
110;NPC_110;Red;Antisocial;0,448;0,334;0,382;0,026;0,677;0,323;0,000;0,000;0,000;teamScores;Gratification;1,000;0,138;0,081;0,119;Chant;1,249
111;NPC_111;Blue;Narcissistic;0,636;0,550;0,754;0,448;0,455;0,545;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,005;0,003;-0,017;Boo;1,249
112;NPC_112;Red;Antisocial;0,735;0,445;0,351;0,115;0,689;0,311;0,000;0,000;0,000;teamScores;Gratification;1,000;0,144;0,086;0,121;Celebrate;1,249
113;NPC_113;Red;Antisocial;0,680;0,610;0,478;0,362;0,321;0,679;0,000;0,000;0,000;teamScores;Gratification;1,000;0,124;0,053;0,090;Celebrate;1,249
114;NPC_114;Blue;Histrionic;0,211;0,208;0,421;0,297;0,764;0,236;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,074;-0,067;-0,119;WatchCalmly;1,249
115;NPC_115;Blue;Histrionic;0,302;0,244;0,651;0,441;0,377;0,623;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,005;-0,002;-0,028;WatchCalmly;1,249
116;NPC_116;Red;Histrionic;0,305;0,159;0,442;0,355;0,667;0,333;0,000;0,000;0,000;teamScores;Gratification;1,000;0,158;0,093;0,111;Chant;1,249
117;NPC_117;Blue;Narcissistic;0,502;0,422;0,735;0,141;0,522;0,478;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,023;-0,005;-0,015;Boo;1,249
118;NPC_118;Blue;Histrionic;0,721;0,342;0,905;0,528;0,279;0,721;0,000;0,000;0,000;enemyScores;Disappointment;1,000;0,005;-0,003;-0,007;FormGroup;1,249
119;NPC_119;Red;Antisocial;0,950;0,620;0,599;0,411;0,062;0,938;0,000;0,000;0,000;teamScores;Gratification;1,000;0,098;0,031;0,074;Celebrate;1,249
120;NPC_120;Red;Histrionic;0,277;0,066;0,442;0,089;0,671;0,329;0,000;0,000;0,000;teamScores;Gratification;1,000;0,142;0,083;0,118;Chant;1,249
121;NPC_121;Blue;Borderline;0,775;0,409;0,476;0,714;0,698;0,302;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,042;-0,051;-0,109;WatchCalmly;1,249
122;NPC_122;Red;Histrionic;0,395;0,253;0,803;0,790;0,649;0,351;0,000;0,000;0,000;teamScores;Gratification;1,000;0,188;0,109;0,127;Chant;1,249
123;NPC_123;Blue;Antisocial;0,771;0,491;0,425;0,230;0,678;0,322;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,071;-0,072;-0,098;Boo;1,249
124;NPC_124;Blue;Histrionic;0,213;0,046;0,955;0,422;0,375;0,625;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,001;-0,002;-0,010;WatchCalmly;1,249
125;NPC_125;Red;Narcissistic;0,818;0,444;0,897;0,438;0,387;0,613;0,000;0,000;0,000;teamScores;Gratification;1,000;0,141;0,062;0,122;Celebrate;1,249
126;NPC_126;Blue;Borderline;0,417;0,372;0,390;0,255;0,809;0,191;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,081;-0,068;-0,120;Boo;1,249
127;NPC_127;Red;Antisocial;0,506;0,416;0,286;0,032;0,881;0,119;0,000;0,000;0,000;teamScores;Gratification;1,000;0,151;0,109;0,130;Chant;1,249
128;NPC_128;Blue;Antisocial;0,836;0,774;0,620;0,444;0,419;0,581;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,006;0,001;-0,022;Boo;1,249
129;NPC_129;Blue;Antisocial;0,391;0,353;0,128;0,039;0,630;0,370;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,084;-0,080;-0,120;Boo;1,249
130;NPC_130;Red;Borderline;0,973;0,720;0,567;0,346;0,660;0,340;0,000;0,000;0,000;teamScores;Gratification;1,000;0,159;0,092;0,134;Celebrate;1,249
131;NPC_131;Blue;Histrionic;0,366;0,178;0,459;0,220;0,680;0,320;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,071;-0,072;-0,104;WatchCalmly;1,249
132;NPC_132;Red;Antisocial;0,420;0,324;0,202;0,176;0,598;0,402;0,000;0,000;0,000;teamScores;Gratification;0,999;0,137;0,077;0,094;Chant;1,249
133;NPC_133;Red;Antisocial;0,949;0,575;0,571;0,003;0,164;0,836;0,000;0,000;0,000;teamScores;Gratification;1,000;0,095;0,028;0,090;Celebrate;1,249
134;NPC_134;Blue;Borderline;0,564;0,462;0,419;0,347;0,683;0,317;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,064;-0,067;-0,107;WatchCalmly;1,249
135;NPC_135;Red;Borderline;0,887;0,509;0,852;0,710;0,758;0,242;0,000;0,000;0,000;teamScores;Gratification;1,000;0,197;0,122;0,155;Celebrate;1,249
136;NPC_136;Blue;Antisocial;0,665;0,371;0,487;0,224;0,350;0,650;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,016;-0,010;-0,026;Boo;1,249
137;NPC_137;Blue;Antisocial;0,771;0,475;0,445;0,248;0,463;0,537;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,020;-0,004;-0,031;Boo;1,249
138;NPC_138;Red;Antisocial;0,910;0,880;0,435;0,405;0,244;0,756;0,000;0,000;0,000;teamScores;Gratification;1,000;0,117;0,046;0,083;Celebrate;1,249
139;NPC_139;Red;Borderline;0,934;0,470;0,487;0,250;0,849;0,151;0,000;0,000;0,000;teamScores;Gratification;1,000;0,168;0,114;0,148;Celebrate;1,249
140;NPC_140;Blue;Narcissistic;0,569;0,696;0,710;0,166;0,372;0,628;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,016;-0,011;-0,014;Boo;1,249
141;NPC_141;Blue;Narcissistic;0,608;0,495;0,812;0,396;0,233;0,767;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,001;-0,009;-0,010;WatchCalmly;1,249
142;NPC_142;Red;Narcissistic;0,687;0,749;0,907;0,544;0,142;0,858;0,000;0,000;0,000;teamScores;Gratification;1,000;0,116;0,041;0,091;Celebrate;1,249
143;NPC_143;Red;Narcissistic;0,316;0,391;0,489;0,178;0,811;0,189;0,000;0,000;0,000;teamScores;Gratification;1,000;0,160;0,106;0,132;Chant;1,249
144;NPC_144;Blue;Antisocial;0,465;0,234;0,286;0,094;0,549;0,451;0,000;0,000;0,000;enemyScores;Distress;1,000;-0,053;-0,060;-0,064;WatchCalmly;1,249
145;NPC_145;Blue;Histrionic;0,454;0,025;0,758;0,108;0,645;0,355;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,069;-0,077;-0,074;WatchCalmly;1,249
146;NPC_146;Red;Borderline;0,589;0,332;0,399;0,575;0,698;0,302;0,000;0,000;0,000;teamScores;Gratification;1,000;0,173;0,107;0,110;Chant;1,249
147;NPC_147;Red;Narcissistic;0,434;0,365;0,951;0,104;0,251;0,749;0,000;0,000;0,000;teamScores;Gratification;1,000;0,112;0,038;0,110;Celebrate;1,249
148;NPC_148;Blue;Borderline;0,467;0,318;0,331;0,322;0,728;0,272;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,071;-0,067;-0,119;WatchCalmly;1,249
149;NPC_149;Blue;Antisocial;0,934;0,495;0,666;0,420;0,455;0,545;0,000;0,000;0,000;enemyScores;Disappointment;1,000;-0,007;0,002;-0,017;Boo;1,249
150;NPC_150;Blue;Borderline;0,622;0,467;0,401;0,498;0,814;0,186;0,000;0,000;0,000;enemyScores;FearsConfirmed;1,000;-0,065;-0,057;-0,122;WatchCalmly;1,249
